"rgn_id","species_name","IUCN"
9,"Tringa totanus ","NT"
10,"Tringa totanus ","NT"
11,"Tringa totanus ","NT"
12,"Tringa totanus ","NT"
13,"Tringa totanus ","NT"
14,"Tringa totanus ","NT"
16,"Tringa totanus ","NT"
17,"Tringa totanus ","NT"
18,"Tringa totanus ","NT"
19,"Tringa totanus ","NT"
20,"Tringa totanus ","NT"
21,"Tringa totanus ","NT"
22,"Tringa totanus ","NT"
23,"Tringa totanus ","NT"
24,"Tringa totanus ","NT"
25,"Tringa totanus ","NT"
26,"Tringa totanus ","NT"
27,"Tringa totanus ","NT"
28,"Tringa totanus ","NT"
29,"Tringa totanus ","NT"
30,"Tringa totanus ","NT"
31,"Tringa totanus ","NT"
32,"Tringa totanus ","NT"
33,"Tringa totanus ","NT"
34,"Tringa totanus ","NT"
35,"Tringa totanus ","NT"
36,"Tringa totanus ","NT"
37,"Tringa totanus ","NT"
38,"Tringa totanus ","NT"
39,"Tringa totanus ","NT"
40,"Tringa totanus ","NT"
41,"Tringa totanus ","NT"
42,"Tringa totanus ","NT"
1,"Vanellus vanellus ","NT"
2,"Vanellus vanellus ","NT"
3,"Vanellus vanellus ","NT"
4,"Vanellus vanellus ","NT"
5,"Vanellus vanellus ","NT"
6,"Vanellus vanellus ","NT"
7,"Vanellus vanellus ","NT"
8,"Vanellus vanellus ","NT"
9,"Vanellus vanellus ","NT"
10,"Vanellus vanellus ","NT"
11,"Vanellus vanellus ","NT"
12,"Vanellus vanellus ","NT"
13,"Vanellus vanellus ","NT"
14,"Vanellus vanellus ","NT"
15,"Vanellus vanellus ","NT"
16,"Vanellus vanellus ","NT"
17,"Vanellus vanellus ","NT"
18,"Vanellus vanellus ","NT"
19,"Vanellus vanellus ","NT"
20,"Vanellus vanellus ","NT"
21,"Vanellus vanellus ","NT"
22,"Vanellus vanellus ","NT"
23,"Vanellus vanellus ","NT"
24,"Vanellus vanellus ","NT"
25,"Vanellus vanellus ","NT"
26,"Vanellus vanellus ","NT"
27,"Vanellus vanellus ","NT"
28,"Vanellus vanellus ","NT"
29,"Vanellus vanellus ","NT"
30,"Vanellus vanellus ","NT"
31,"Vanellus vanellus ","NT"
32,"Vanellus vanellus ","NT"
33,"Vanellus vanellus ","NT"
34,"Vanellus vanellus ","NT"
35,"Vanellus vanellus ","NT"
36,"Vanellus vanellus ","NT"
37,"Vanellus vanellus ","NT"
38,"Vanellus vanellus ","NT"
39,"Vanellus vanellus ","NT"
40,"Vanellus vanellus ","NT"
41,"Vanellus vanellus ","NT"
42,"Vanellus vanellus ","NT"
33,"Xenus cinereus ","EN"
42,"Xenus cinereus ","EN"
18,"Alburnus alburnus","LC"
19,"Alburnus alburnus","LC"
20,"Alburnus alburnus","LC"
21,"Alburnus alburnus","LC"
22,"Alburnus alburnus","LC"
23,"Alburnus alburnus","LC"
24,"Alburnus alburnus","LC"
25,"Alburnus alburnus","LC"
5,"Alburnus alburnus","LC"
6,"Alburnus alburnus","LC"
32,"Alburnus alburnus","LC"
33,"Alburnus alburnus","LC"
34,"Alburnus alburnus","LC"
27,"Alburnus alburnus","LC"
28,"Alburnus alburnus","LC"
9,"Alburnus alburnus","LC"
10,"Alburnus alburnus","LC"
7,"Alburnus alburnus","LC"
8,"Alburnus alburnus","LC"
41,"Alburnus alburnus","LC"
42,"Alburnus alburnus","LC"
39,"Alburnus alburnus","LC"
40,"Alburnus alburnus","LC"
37,"Alburnus alburnus","LC"
38,"Alburnus alburnus","LC"
35,"Alburnus alburnus","LC"
36,"Alburnus alburnus","LC"
29,"Alburnus alburnus","LC"
30,"Alburnus alburnus","LC"
31,"Alburnus alburnus","LC"
14,"Alburnus alburnus","LC"
15,"Alburnus alburnus","LC"
16,"Alburnus alburnus","LC"
17,"Alburnus alburnus","LC"
11,"Alburnus alburnus","LC"
12,"Alburnus alburnus","LC"
13,"Alburnus alburnus","LC"
36,"Alburnus alburnus","LC"
26,"Alburnus alburnus","LC"
20,"Alburnus alburnus","LC"
21,"Alburnus alburnus","LC"
22,"Alburnus alburnus","LC"
23,"Alburnus alburnus","LC"
24,"Alburnus alburnus","LC"
25,"Alburnus alburnus","LC"
27,"Alosa fallax","LC"
28,"Alosa fallax","LC"
14,"Alosa fallax","LC"
15,"Alosa fallax","LC"
16,"Alosa fallax","LC"
17,"Alosa fallax","LC"
11,"Alosa fallax","LC"
12,"Alosa fallax","LC"
13,"Alosa fallax","LC"
18,"Alosa fallax","LC"
19,"Alosa fallax","LC"
18,"Alosa fallax","LC"
19,"Alosa fallax","LC"
22,"Alosa fallax","LC"
23,"Alosa fallax","LC"
20,"Alosa fallax","LC"
21,"Alosa fallax","LC"
22,"Alosa fallax","LC"
23,"Alosa fallax","LC"
24,"Alosa fallax","LC"
25,"Alosa fallax","LC"
1,"Amblyraja radiata","LC"
2,"Amblyraja radiata","LC"
5,"Amblyraja radiata","LC"
6,"Amblyraja radiata","LC"
1,"Ammodytes marinus","LC"
2,"Ammodytes marinus","LC"
5,"Ammodytes marinus","LC"
6,"Ammodytes marinus","LC"
18,"Ammodytes tobianus","LC"
19,"Ammodytes tobianus","LC"
1,"Ammodytes tobianus","LC"
2,"Ammodytes tobianus","LC"
5,"Ammodytes tobianus","LC"
6,"Ammodytes tobianus","LC"
32,"Ammodytes tobianus","LC"
33,"Ammodytes tobianus","LC"
34,"Ammodytes tobianus","LC"
27,"Ammodytes tobianus","LC"
28,"Ammodytes tobianus","LC"
9,"Ammodytes tobianus","LC"
10,"Ammodytes tobianus","LC"
7,"Ammodytes tobianus","LC"
8,"Ammodytes tobianus","LC"
3,"Ammodytes tobianus","LC"
3,"Ammodytes tobianus","LC"
4,"Ammodytes tobianus","LC"
41,"Ammodytes tobianus","LC"
42,"Ammodytes tobianus","LC"
39,"Ammodytes tobianus","LC"
40,"Ammodytes tobianus","LC"
37,"Ammodytes tobianus","LC"
38,"Ammodytes tobianus","LC"
35,"Ammodytes tobianus","LC"
36,"Ammodytes tobianus","LC"
29,"Ammodytes tobianus","LC"
30,"Ammodytes tobianus","LC"
31,"Ammodytes tobianus","LC"
14,"Ammodytes tobianus","LC"
15,"Ammodytes tobianus","LC"
16,"Ammodytes tobianus","LC"
17,"Ammodytes tobianus","LC"
11,"Ammodytes tobianus","LC"
12,"Ammodytes tobianus","LC"
13,"Ammodytes tobianus","LC"
36,"Ammodytes tobianus","LC"
26,"Ammodytes tobianus","LC"
20,"Ammodytes tobianus","LC"
21,"Ammodytes tobianus","LC"
22,"Ammodytes tobianus","LC"
23,"Ammodytes tobianus","LC"
24,"Ammodytes tobianus","LC"
25,"Ammodytes tobianus","LC"
1,"Anarhichas lupus","EN"
2,"Anarhichas lupus","EN"
5,"Anarhichas lupus","EN"
6,"Anarhichas lupus","EN"
3,"Anarhichas lupus","EN"
3,"Anarhichas lupus","EN"
4,"Anarhichas lupus","EN"
18,"Anguilla anguilla","CR"
19,"Anguilla anguilla","CR"
20,"Anguilla anguilla","CR"
21,"Anguilla anguilla","CR"
22,"Anguilla anguilla","CR"
23,"Anguilla anguilla","CR"
24,"Anguilla anguilla","CR"
25,"Anguilla anguilla","CR"
1,"Anguilla anguilla","CR"
2,"Anguilla anguilla","CR"
5,"Anguilla anguilla","CR"
6,"Anguilla anguilla","CR"
32,"Anguilla anguilla","CR"
33,"Anguilla anguilla","CR"
34,"Anguilla anguilla","CR"
27,"Anguilla anguilla","CR"
28,"Anguilla anguilla","CR"
9,"Anguilla anguilla","CR"
10,"Anguilla anguilla","CR"
7,"Anguilla anguilla","CR"
8,"Anguilla anguilla","CR"
3,"Anguilla anguilla","CR"
3,"Anguilla anguilla","CR"
4,"Anguilla anguilla","CR"
37,"Anguilla anguilla","CR"
38,"Anguilla anguilla","CR"
35,"Anguilla anguilla","CR"
36,"Anguilla anguilla","CR"
29,"Anguilla anguilla","CR"
30,"Anguilla anguilla","CR"
31,"Anguilla anguilla","CR"
14,"Anguilla anguilla","CR"
15,"Anguilla anguilla","CR"
16,"Anguilla anguilla","CR"
17,"Anguilla anguilla","CR"
11,"Anguilla anguilla","CR"
12,"Anguilla anguilla","CR"
13,"Anguilla anguilla","CR"
36,"Anguilla anguilla","CR"
26,"Anguilla anguilla","CR"
20,"Anguilla anguilla","CR"
21,"Anguilla anguilla","CR"
22,"Anguilla anguilla","CR"
23,"Anguilla anguilla","CR"
24,"Anguilla anguilla","CR"
25,"Anguilla anguilla","CR"
32,"Aspius aspius","NT"
33,"Aspius aspius","NT"
34,"Aspius aspius","NT"
37,"Aspius aspius","NT"
38,"Aspius aspius","NT"
18,"Clupea harengus","LC"
19,"Clupea harengus","LC"
20,"Clupea harengus","LC"
21,"Clupea harengus","LC"
22,"Clupea harengus","LC"
23,"Clupea harengus","LC"
24,"Clupea harengus","LC"
25,"Clupea harengus","LC"
1,"Clupea harengus","LC"
2,"Clupea harengus","LC"
5,"Clupea harengus","LC"
6,"Clupea harengus","LC"
32,"Clupea harengus","LC"
33,"Clupea harengus","LC"
34,"Clupea harengus","LC"
27,"Clupea harengus","LC"
28,"Clupea harengus","LC"
9,"Clupea harengus","LC"
10,"Clupea harengus","LC"
7,"Clupea harengus","LC"
8,"Clupea harengus","LC"
3,"Clupea harengus","LC"
3,"Clupea harengus","LC"
4,"Clupea harengus","LC"
41,"Clupea harengus","LC"
42,"Clupea harengus","LC"
39,"Clupea harengus","LC"
40,"Clupea harengus","LC"
37,"Clupea harengus","LC"
38,"Clupea harengus","LC"
35,"Clupea harengus","LC"
36,"Clupea harengus","LC"
29,"Clupea harengus","LC"
30,"Clupea harengus","LC"
31,"Clupea harengus","LC"
14,"Clupea harengus","LC"
15,"Clupea harengus","LC"
16,"Clupea harengus","LC"
17,"Clupea harengus","LC"
11,"Clupea harengus","LC"
12,"Clupea harengus","LC"
13,"Clupea harengus","LC"
36,"Clupea harengus","LC"
26,"Clupea harengus","LC"
20,"Clupea harengus","LC"
21,"Clupea harengus","LC"
22,"Clupea harengus","LC"
23,"Clupea harengus","LC"
24,"Clupea harengus","LC"
25,"Clupea harengus","LC"
18,"Cobitis taenia","LC"
19,"Cobitis taenia","LC"
20,"Cobitis taenia","LC"
21,"Cobitis taenia","LC"
22,"Cobitis taenia","LC"
23,"Cobitis taenia","LC"
24,"Cobitis taenia","LC"
25,"Cobitis taenia","LC"
32,"Cobitis taenia","LC"
33,"Cobitis taenia","LC"
34,"Cobitis taenia","LC"
27,"Cobitis taenia","LC"
28,"Cobitis taenia","LC"
32,"Coregonus albula","LC"
33,"Coregonus albula","LC"
34,"Coregonus albula","LC"
41,"Coregonus albula","LC"
42,"Coregonus albula","LC"
39,"Coregonus albula","LC"
40,"Coregonus albula","LC"
37,"Coregonus albula","LC"
38,"Coregonus albula","LC"
18,"Coregonus maraena","EN"
19,"Coregonus maraena","EN"
20,"Coregonus maraena","EN"
21,"Coregonus maraena","EN"
22,"Coregonus maraena","EN"
23,"Coregonus maraena","EN"
24,"Coregonus maraena","EN"
25,"Coregonus maraena","EN"
1,"Coregonus maraena","EN"
2,"Coregonus maraena","EN"
32,"Coregonus maraena","EN"
33,"Coregonus maraena","EN"
34,"Coregonus maraena","EN"
27,"Coregonus maraena","EN"
28,"Coregonus maraena","EN"
9,"Coregonus maraena","EN"
10,"Coregonus maraena","EN"
7,"Coregonus maraena","EN"
8,"Coregonus maraena","EN"
41,"Coregonus maraena","EN"
42,"Coregonus maraena","EN"
39,"Coregonus maraena","EN"
40,"Coregonus maraena","EN"
37,"Coregonus maraena","EN"
38,"Coregonus maraena","EN"
35,"Coregonus maraena","EN"
36,"Coregonus maraena","EN"
29,"Coregonus maraena","EN"
30,"Coregonus maraena","EN"
31,"Coregonus maraena","EN"
14,"Coregonus maraena","EN"
15,"Coregonus maraena","EN"
16,"Coregonus maraena","EN"
17,"Coregonus maraena","EN"
11,"Coregonus maraena","EN"
12,"Coregonus maraena","EN"
13,"Coregonus maraena","EN"
36,"Coregonus maraena","EN"
26,"Coregonus maraena","EN"
20,"Coregonus maraena","EN"
21,"Coregonus maraena","EN"
22,"Coregonus maraena","EN"
23,"Coregonus maraena","EN"
24,"Coregonus maraena","EN"
25,"Coregonus maraena","EN"
32,"Cottus gobio","LC"
33,"Cottus gobio","LC"
34,"Cottus gobio","LC"
27,"Cottus gobio","LC"
28,"Cottus gobio","LC"
41,"Cottus gobio","LC"
42,"Cottus gobio","LC"
39,"Cottus gobio","LC"
40,"Cottus gobio","LC"
37,"Cottus gobio","LC"
38,"Cottus gobio","LC"
35,"Cottus gobio","LC"
36,"Cottus gobio","LC"
29,"Cottus gobio","LC"
30,"Cottus gobio","LC"
31,"Cottus gobio","LC"
36,"Cottus gobio","LC"
18,"Cyclopterus lumpus","NT"
19,"Cyclopterus lumpus","NT"
18,"Cyclopterus lumpus","NT"
19,"Cyclopterus lumpus","NT"
1,"Cyclopterus lumpus","NT"
2,"Cyclopterus lumpus","NT"
5,"Cyclopterus lumpus","NT"
6,"Cyclopterus lumpus","NT"
32,"Cyclopterus lumpus","NT"
33,"Cyclopterus lumpus","NT"
34,"Cyclopterus lumpus","NT"
27,"Cyclopterus lumpus","NT"
28,"Cyclopterus lumpus","NT"
9,"Cyclopterus lumpus","NT"
10,"Cyclopterus lumpus","NT"
7,"Cyclopterus lumpus","NT"
8,"Cyclopterus lumpus","NT"
3,"Cyclopterus lumpus","NT"
3,"Cyclopterus lumpus","NT"
4,"Cyclopterus lumpus","NT"
41,"Cyclopterus lumpus","NT"
42,"Cyclopterus lumpus","NT"
39,"Cyclopterus lumpus","NT"
40,"Cyclopterus lumpus","NT"
37,"Cyclopterus lumpus","NT"
38,"Cyclopterus lumpus","NT"
35,"Cyclopterus lumpus","NT"
36,"Cyclopterus lumpus","NT"
29,"Cyclopterus lumpus","NT"
30,"Cyclopterus lumpus","NT"
31,"Cyclopterus lumpus","NT"
14,"Cyclopterus lumpus","NT"
15,"Cyclopterus lumpus","NT"
16,"Cyclopterus lumpus","NT"
17,"Cyclopterus lumpus","NT"
11,"Cyclopterus lumpus","NT"
12,"Cyclopterus lumpus","NT"
13,"Cyclopterus lumpus","NT"
36,"Cyclopterus lumpus","NT"
26,"Cyclopterus lumpus","NT"
20,"Cyclopterus lumpus","NT"
21,"Cyclopterus lumpus","NT"
22,"Cyclopterus lumpus","NT"
23,"Cyclopterus lumpus","NT"
24,"Cyclopterus lumpus","NT"
25,"Cyclopterus lumpus","NT"
18,"Enchelyopus cimbrius","NT"
19,"Enchelyopus cimbrius","NT"
18,"Enchelyopus cimbrius","NT"
19,"Enchelyopus cimbrius","NT"
1,"Enchelyopus cimbrius","NT"
2,"Enchelyopus cimbrius","NT"
5,"Enchelyopus cimbrius","NT"
6,"Enchelyopus cimbrius","NT"
9,"Enchelyopus cimbrius","NT"
10,"Enchelyopus cimbrius","NT"
7,"Enchelyopus cimbrius","NT"
8,"Enchelyopus cimbrius","NT"
3,"Enchelyopus cimbrius","NT"
3,"Enchelyopus cimbrius","NT"
4,"Enchelyopus cimbrius","NT"
29,"Enchelyopus cimbrius","NT"
30,"Enchelyopus cimbrius","NT"
31,"Enchelyopus cimbrius","NT"
14,"Enchelyopus cimbrius","NT"
15,"Enchelyopus cimbrius","NT"
16,"Enchelyopus cimbrius","NT"
17,"Enchelyopus cimbrius","NT"
11,"Enchelyopus cimbrius","NT"
12,"Enchelyopus cimbrius","NT"
13,"Enchelyopus cimbrius","NT"
26,"Enchelyopus cimbrius","NT"
20,"Enchelyopus cimbrius","NT"
21,"Enchelyopus cimbrius","NT"
22,"Enchelyopus cimbrius","NT"
23,"Enchelyopus cimbrius","NT"
24,"Enchelyopus cimbrius","NT"
25,"Enchelyopus cimbrius","NT"
18,"Entelurus aequoreus","LC"
19,"Entelurus aequoreus","LC"
1,"Entelurus aequoreus","LC"
2,"Entelurus aequoreus","LC"
5,"Entelurus aequoreus","LC"
6,"Entelurus aequoreus","LC"
3,"Entelurus aequoreus","LC"
4,"Entelurus aequoreus","LC"
18,"Gadus morhua","VU"
19,"Gadus morhua","VU"
1,"Gadus morhua","VU"
2,"Gadus morhua","VU"
5,"Gadus morhua","VU"
6,"Gadus morhua","VU"
32,"Gadus morhua","VU"
33,"Gadus morhua","VU"
34,"Gadus morhua","VU"
27,"Gadus morhua","VU"
28,"Gadus morhua","VU"
9,"Gadus morhua","VU"
10,"Gadus morhua","VU"
7,"Gadus morhua","VU"
8,"Gadus morhua","VU"
3,"Gadus morhua","VU"
3,"Gadus morhua","VU"
4,"Gadus morhua","VU"
41,"Gadus morhua","VU"
42,"Gadus morhua","VU"
39,"Gadus morhua","VU"
40,"Gadus morhua","VU"
37,"Gadus morhua","VU"
38,"Gadus morhua","VU"
35,"Gadus morhua","VU"
36,"Gadus morhua","VU"
29,"Gadus morhua","VU"
30,"Gadus morhua","VU"
31,"Gadus morhua","VU"
14,"Gadus morhua","VU"
15,"Gadus morhua","VU"
16,"Gadus morhua","VU"
17,"Gadus morhua","VU"
11,"Gadus morhua","VU"
12,"Gadus morhua","VU"
13,"Gadus morhua","VU"
36,"Gadus morhua","VU"
26,"Gadus morhua","VU"
20,"Gadus morhua","VU"
21,"Gadus morhua","VU"
22,"Gadus morhua","VU"
23,"Gadus morhua","VU"
24,"Gadus morhua","VU"
25,"Gadus morhua","VU"
1,"Galeorhinus galeus","VU"
2,"Galeorhinus galeus","VU"
1,"Labrus bergylta","LC"
2,"Labrus bergylta","LC"
5,"Labrus bergylta","LC"
6,"Labrus bergylta","LC"
1,"Labrus mixtus","LC"
2,"Labrus mixtus","LC"
5,"Labrus mixtus","LC"
6,"Labrus mixtus","LC"
1,"Lamna nasus","CR"
2,"Lamna nasus","CR"
18,"Lampetra fluviatilis","NT"
19,"Lampetra fluviatilis","NT"
20,"Lampetra fluviatilis","NT"
21,"Lampetra fluviatilis","NT"
22,"Lampetra fluviatilis","NT"
23,"Lampetra fluviatilis","NT"
24,"Lampetra fluviatilis","NT"
25,"Lampetra fluviatilis","NT"
1,"Lampetra fluviatilis","NT"
2,"Lampetra fluviatilis","NT"
5,"Lampetra fluviatilis","NT"
6,"Lampetra fluviatilis","NT"
32,"Lampetra fluviatilis","NT"
33,"Lampetra fluviatilis","NT"
34,"Lampetra fluviatilis","NT"
27,"Lampetra fluviatilis","NT"
28,"Lampetra fluviatilis","NT"
9,"Lampetra fluviatilis","NT"
10,"Lampetra fluviatilis","NT"
7,"Lampetra fluviatilis","NT"
8,"Lampetra fluviatilis","NT"
41,"Lampetra fluviatilis","NT"
42,"Lampetra fluviatilis","NT"
39,"Lampetra fluviatilis","NT"
40,"Lampetra fluviatilis","NT"
37,"Lampetra fluviatilis","NT"
38,"Lampetra fluviatilis","NT"
35,"Lampetra fluviatilis","NT"
36,"Lampetra fluviatilis","NT"
29,"Lampetra fluviatilis","NT"
30,"Lampetra fluviatilis","NT"
31,"Lampetra fluviatilis","NT"
14,"Lampetra fluviatilis","NT"
15,"Lampetra fluviatilis","NT"
16,"Lampetra fluviatilis","NT"
17,"Lampetra fluviatilis","NT"
11,"Lampetra fluviatilis","NT"
12,"Lampetra fluviatilis","NT"
13,"Lampetra fluviatilis","NT"
36,"Lampetra fluviatilis","NT"
26,"Lampetra fluviatilis","NT"
20,"Lampetra fluviatilis","NT"
21,"Lampetra fluviatilis","NT"
22,"Lampetra fluviatilis","NT"
23,"Lampetra fluviatilis","NT"
24,"Lampetra fluviatilis","NT"
25,"Lampetra fluviatilis","NT"
18,"Liparis liparis","LC"
19,"Liparis liparis","LC"
1,"Liparis liparis","LC"
2,"Liparis liparis","LC"
5,"Liparis liparis","LC"
6,"Liparis liparis","LC"
32,"Liparis liparis","LC"
33,"Liparis liparis","LC"
34,"Liparis liparis","LC"
27,"Liparis liparis","LC"
28,"Liparis liparis","LC"
37,"Liparis liparis","LC"
38,"Liparis liparis","LC"
35,"Liparis liparis","LC"
36,"Liparis liparis","LC"
29,"Liparis liparis","LC"
30,"Liparis liparis","LC"
31,"Liparis liparis","LC"
36,"Liparis liparis","LC"
26,"Liparis liparis","LC"
20,"Liparis liparis","LC"
21,"Liparis liparis","LC"
22,"Liparis liparis","LC"
23,"Liparis liparis","LC"
24,"Liparis liparis","LC"
25,"Liparis liparis","LC"
1,"Liparis montagui","LC"
2,"Liparis montagui","LC"
5,"Liparis montagui","LC"
6,"Liparis montagui","LC"
3,"Liparis montagui","LC"
3,"Liparis montagui","LC"
4,"Liparis montagui","LC"
18,"Lota lota","NT"
19,"Lota lota","NT"
20,"Lota lota","NT"
21,"Lota lota","NT"
22,"Lota lota","NT"
23,"Lota lota","NT"
24,"Lota lota","NT"
25,"Lota lota","NT"
32,"Lota lota","NT"
33,"Lota lota","NT"
34,"Lota lota","NT"
27,"Lota lota","NT"
28,"Lota lota","NT"
41,"Lota lota","NT"
42,"Lota lota","NT"
39,"Lota lota","NT"
40,"Lota lota","NT"
37,"Lota lota","NT"
38,"Lota lota","NT"
35,"Lota lota","NT"
36,"Lota lota","NT"
29,"Lota lota","NT"
30,"Lota lota","NT"
31,"Lota lota","NT"
14,"Lota lota","NT"
15,"Lota lota","NT"
16,"Lota lota","NT"
17,"Lota lota","NT"
36,"Lota lota","NT"
26,"Lota lota","NT"
1,"Lumpenus lampretaeformis","LC"
2,"Lumpenus lampretaeformis","LC"
5,"Lumpenus lampretaeformis","LC"
6,"Lumpenus lampretaeformis","LC"
32,"Lumpenus lampretaeformis","LC"
33,"Lumpenus lampretaeformis","LC"
34,"Lumpenus lampretaeformis","LC"
9,"Lumpenus lampretaeformis","LC"
10,"Lumpenus lampretaeformis","LC"
7,"Lumpenus lampretaeformis","LC"
8,"Lumpenus lampretaeformis","LC"
3,"Lumpenus lampretaeformis","LC"
3,"Lumpenus lampretaeformis","LC"
4,"Lumpenus lampretaeformis","LC"
39,"Lumpenus lampretaeformis","LC"
40,"Lumpenus lampretaeformis","LC"
37,"Lumpenus lampretaeformis","LC"
38,"Lumpenus lampretaeformis","LC"
35,"Lumpenus lampretaeformis","LC"
36,"Lumpenus lampretaeformis","LC"
29,"Lumpenus lampretaeformis","LC"
30,"Lumpenus lampretaeformis","LC"
31,"Lumpenus lampretaeformis","LC"
14,"Lumpenus lampretaeformis","LC"
15,"Lumpenus lampretaeformis","LC"
16,"Lumpenus lampretaeformis","LC"
17,"Lumpenus lampretaeformis","LC"
11,"Lumpenus lampretaeformis","LC"
12,"Lumpenus lampretaeformis","LC"
13,"Lumpenus lampretaeformis","LC"
36,"Lumpenus lampretaeformis","LC"
26,"Lumpenus lampretaeformis","LC"
5,"Melanogrammus aeglefinus","NT"
6,"Melanogrammus aeglefinus","NT"
1,"Melanogrammus aeglefinus","NT"
2,"Melanogrammus aeglefinus","NT"
3,"Melanogrammus aeglefinus","NT"
4,"Melanogrammus aeglefinus","NT"
1,"Merlangius merlangus","VU"
2,"Merlangius merlangus","VU"
5,"Merlangius merlangus","VU"
6,"Merlangius merlangus","VU"
9,"Merlangius merlangus","VU"
10,"Merlangius merlangus","VU"
7,"Merlangius merlangus","VU"
8,"Merlangius merlangus","VU"
3,"Merlangius merlangus","VU"
3,"Merlangius merlangus","VU"
4,"Merlangius merlangus","VU"
14,"Merlangius merlangus","VU"
15,"Merlangius merlangus","VU"
16,"Merlangius merlangus","VU"
17,"Merlangius merlangus","VU"
11,"Merlangius merlangus","VU"
12,"Merlangius merlangus","VU"
13,"Merlangius merlangus","VU"
5,"Merluccius merluccius","NT"
6,"Merluccius merluccius","NT"
1,"Merluccius merluccius","NT"
2,"Merluccius merluccius","NT"
1,"Molva molva","EN"
2,"Molva molva","EN"
5,"Molva molva","EN"
6,"Molva molva","EN"
18,"Myoxocephalus scorpius","LC"
19,"Myoxocephalus scorpius","LC"
1,"Myoxocephalus scorpius","LC"
2,"Myoxocephalus scorpius","LC"
5,"Myoxocephalus scorpius","LC"
6,"Myoxocephalus scorpius","LC"
32,"Myoxocephalus scorpius","LC"
33,"Myoxocephalus scorpius","LC"
34,"Myoxocephalus scorpius","LC"
27,"Myoxocephalus scorpius","LC"
28,"Myoxocephalus scorpius","LC"
9,"Myoxocephalus scorpius","LC"
10,"Myoxocephalus scorpius","LC"
7,"Myoxocephalus scorpius","LC"
8,"Myoxocephalus scorpius","LC"
3,"Myoxocephalus scorpius","LC"
3,"Myoxocephalus scorpius","LC"
4,"Myoxocephalus scorpius","LC"
39,"Myoxocephalus scorpius","LC"
40,"Myoxocephalus scorpius","LC"
37,"Myoxocephalus scorpius","LC"
38,"Myoxocephalus scorpius","LC"
35,"Myoxocephalus scorpius","LC"
36,"Myoxocephalus scorpius","LC"
29,"Myoxocephalus scorpius","LC"
30,"Myoxocephalus scorpius","LC"
31,"Myoxocephalus scorpius","LC"
14,"Myoxocephalus scorpius","LC"
15,"Myoxocephalus scorpius","LC"
16,"Myoxocephalus scorpius","LC"
17,"Myoxocephalus scorpius","LC"
11,"Myoxocephalus scorpius","LC"
12,"Myoxocephalus scorpius","LC"
13,"Myoxocephalus scorpius","LC"
36,"Myoxocephalus scorpius","LC"
26,"Myoxocephalus scorpius","LC"
20,"Myoxocephalus scorpius","LC"
21,"Myoxocephalus scorpius","LC"
22,"Myoxocephalus scorpius","LC"
23,"Myoxocephalus scorpius","LC"
24,"Myoxocephalus scorpius","LC"
25,"Myoxocephalus scorpius","LC"
1,"Nerophis lumbriciformis","LC"
2,"Nerophis lumbriciformis","LC"
5,"Nerophis lumbriciformis","LC"
6,"Nerophis lumbriciformis","LC"
18,"Pelecus cultratus","LC"
19,"Pelecus cultratus","LC"
18,"Pelecus cultratus","LC"
19,"Pelecus cultratus","LC"
22,"Pelecus cultratus","LC"
23,"Pelecus cultratus","LC"
32,"Pelecus cultratus","LC"
33,"Pelecus cultratus","LC"
34,"Pelecus cultratus","LC"
1,"Petromyzon marinus","VU"
2,"Petromyzon marinus","VU"
5,"Petromyzon marinus","VU"
6,"Petromyzon marinus","VU"
14,"Petromyzon marinus","VU"
15,"Petromyzon marinus","VU"
16,"Petromyzon marinus","VU"
17,"Petromyzon marinus","VU"
32,"Phoxinus phoxinus","LC"
33,"Phoxinus phoxinus","LC"
34,"Phoxinus phoxinus","LC"
27,"Phoxinus phoxinus","LC"
28,"Phoxinus phoxinus","LC"
41,"Phoxinus phoxinus","LC"
42,"Phoxinus phoxinus","LC"
39,"Phoxinus phoxinus","LC"
40,"Phoxinus phoxinus","LC"
37,"Phoxinus phoxinus","LC"
38,"Phoxinus phoxinus","LC"
35,"Phoxinus phoxinus","LC"
36,"Phoxinus phoxinus","LC"
29,"Phoxinus phoxinus","LC"
30,"Phoxinus phoxinus","LC"
31,"Phoxinus phoxinus","LC"
36,"Phoxinus phoxinus","LC"
20,"Phoxinus phoxinus","LC"
21,"Phoxinus phoxinus","LC"
22,"Phoxinus phoxinus","LC"
23,"Phoxinus phoxinus","LC"
24,"Phoxinus phoxinus","LC"
25,"Phoxinus phoxinus","LC"
1,"Raja clavata","VU"
2,"Raja clavata","VU"
18,"Salmo salar","VU"
19,"Salmo salar","VU"
20,"Salmo salar","VU"
21,"Salmo salar","VU"
22,"Salmo salar","VU"
23,"Salmo salar","VU"
24,"Salmo salar","VU"
25,"Salmo salar","VU"
1,"Salmo salar","VU"
2,"Salmo salar","VU"
5,"Salmo salar","VU"
6,"Salmo salar","VU"
32,"Salmo salar","VU"
33,"Salmo salar","VU"
34,"Salmo salar","VU"
27,"Salmo salar","VU"
28,"Salmo salar","VU"
9,"Salmo salar","VU"
10,"Salmo salar","VU"
7,"Salmo salar","VU"
8,"Salmo salar","VU"
3,"Salmo salar","VU"
3,"Salmo salar","VU"
4,"Salmo salar","VU"
41,"Salmo salar","VU"
42,"Salmo salar","VU"
39,"Salmo salar","VU"
40,"Salmo salar","VU"
37,"Salmo salar","VU"
38,"Salmo salar","VU"
