MPROG;PURPM;Country;RLABO;STATN;MYEAR;icesDATE;year;Date;Latitude;Longitude;Species;SEXCO;NOINP;MATRX;NODIS;PARGROUP;PARAM;BASIS;QFLAG;Value;MUNIT;VFLAG;DETLI;LMQNT;UNCRT;METCU;ALABO;REFSK;METST;METPT;METPS;METFP;METCX;METOA;FORML;Test Organism;SMTYP;SUBNO;BULKID;FINFL;tblAnalysisID;tblParamID;tblBioID;tblSampleID
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;3;y;;;;;;;;;;;;;;;;;6498;;;0;44217847;3665925;1839710
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;3;y;;;;;;;;;;;;;;;;;6499;;;0;44217848;3665926;1839710
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;3;y;;;;;;;;;;;;;;;;;6500;;;0;44217849;3665927;1839710
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;3;y;;;;;;;;;;;;;;;;;6501;;;0;44217850;3665928;1839710
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;3;y;;;;;;;;;;;;;;;;;6502;;;0;44217851;3665929;1839710
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;4;y;;;;;;;;;;;;;;;;;6504;;;0;44217853;3665931;1839710
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;4;y;;;;;;;;;;;;;;;;;6505;;;0;44217854;3665932;1839710
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;4;y;;;;;;;;;;;;;;;;;6506;;;0;44217855;3665933;1839710
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;4;y;;;;;;;;;;;;;;;;;6507;;;0;44217856;3665934;1839710
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;4;y;;;;;;;;;;;;;;;;;6508;;;0;44217857;3665935;1839710
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;OC-DX;CDF2N;W;;0.482713;ng/kg;;0.01;;;;UMSC;;;;;;;GC-MS;;;;5191;;;195791;44223752;3666154;1839728
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;MU;;OC-DX;CDF2N;W;;0.28;ng/kg;;0.01;;;;UMSC;;;;;;;GC-MS;;;;510;;;195752;44218217;3665917;1839710
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;MU;;OC-DX;CDF2N;W;;0.76;ng/kg;;0.01;;;;UMSC;;;;;;;GC-MS;;;;511;;;195752;44218218;3665918;1839710
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;MU;;OC-DX;CDF2N;W;;0.34;ng/kg;;0.01;;;;UMSC;;;;;;;GC-MS;;;;513;;;195752;44218219;3665919;1839710
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;MU;;OC-DX;CDF2N;W;;0.65;ng/kg;;0.01;;;;UMSC;;;;;;;GC-MS;;;;514;;;195752;44218220;3665920;1839710
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;MU;;OC-DX;CDF2N;W;;1.7;ng/kg;;0.01;;;;UMSC;;;;;;;GC-MS;;;;515;;;195752;44218221;3665921;1839710
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;MU;;OC-DX;CDF2N;W;;0.81;ng/kg;;0.01;;;;UMSC;;;;;;;GC-MS;;;;516;;;195752;44218222;3665922;1839710
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;MU;;OC-DX;CDF2N;W;;0.5;ng/kg;;0.01;;;;UMSC;;;;;;;GC-MS;;;;518;;;195752;44218231;3665923;1839710
BMP;T;Sweden;SERI;Utlaengan;1998;22/09/1998;1998;1998-09-22;55.9491;15.781;Clupea harengus;F;1;MU;;OC-DX;CDF2N;W;;0.67;ng/kg;;0.01;;;;UMSC;;;;;;;GC-MS;;;;519;;;195752;44218232;3665924;1839710
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;18.2;cm;;;;;;;;;;;;;;;;;5191;;;0;44224167;3666154;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;19.3;cm;;;;;;;;;;;;;;;;;5192;;;0;44224168;3666155;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;17.5;cm;;;;;;;;;;;;;;;;;5193;;;0;44224169;3666156;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;16.3;cm;;;;;;;;;;;;;;;;;5194;;;0;44224170;3666157;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;18.5;cm;;;;;;;;;;;;;;;;;5195;;;0;44224171;3666158;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;19;cm;;;;;;;;;;;;;;;;;5196;;;0;44224172;3666159;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;17.7;cm;;;;;;;;;;;;;;;;;5198;;;0;44224173;3666161;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;18.3;cm;;;;;;;;;;;;;;;;;5199;;;0;44224174;3666162;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;20.1;cm;;;;;;;;;;;;;;;;;5200;;;0;44224175;3666163;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;19.3;cm;;;;;;;;;;;;;;;;;5201;;;0;44224176;3666164;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;19.2;cm;;;;;;;;;;;;;;;;;5202;;;0;44224177;3666165;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;20.1;cm;;;;;;;;;;;;;;;;;5204;;;0;44224178;3666167;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;17.7;cm;;;;;;;;;;;;;;;;;5205;;;0;44224179;3666168;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;18.5;cm;;;;;;;;;;;;;;;;;5206;;;0;44224180;3666169;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;18.7;cm;;;;;;;;;;;;;;;;;5207;;;0;44224181;3666170;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;18.9;cm;;;;;;;;;;;;;;;;;5208;;;0;44224182;3666171;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;19;cm;;;;;;;;;;;;;;;;;5197;;;0;44224183;3666160;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;18.7;cm;;;;;;;;;;;;;;;;;5210;;;0;44224184;3666173;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;18.9;cm;;;;;;;;;;;;;;;;;5203;;;0;44224189;3666166;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;18.7;cm;;;;;;;;;;;;;;;;;5209;;;0;44224195;3666172;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;LI;;B-BIO;DRYWT%;;;25.3;%;;;;;;;;;;;;;;;;;5199;;;0;44224382;3666162;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;DRYWT%;;;21.8;%;;;;;;;;;;;;;;;;;5199;;;0;44224383;3666162;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;LI;;B-BIO;DRYWT%;;;22.9;%;;;;;;;;;;;;;;;;;5200;;;0;44224384;3666163;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;DRYWT%;;;23;%;;;;;;;;;;;;;;;;;5200;;;0;44224385;3666163;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;LI;;B-BIO;DRYWT%;;;26.2;%;;;;;;;;;;;;;;;;;5201;;;0;44224386;3666164;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;DRYWT%;;;22.6;%;;;;;;;;;;;;;;;;;5201;;;0;44224387;3666164;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;1.83;%;;;;;;;;;;;;;;;;;5200;;;0;44224388;3666163;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;2.11;%;;;;;;;;;;;;;;;;;5201;;;0;44224389;3666164;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;1.92;%;;;;;;;;;;;;;;;;;5202;;;0;44224390;3666165;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;2.69;%;;;;;;;;;;;;;;;;;5206;;;0;44224391;3666169;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;2.04;%;;;;;;;;;;;;;;;;;5207;;;0;44224392;3666170;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;1.85;%;;;;;;;;;;;;;;;;;5208;;;0;44224393;3666171;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;3.41;%;;;;;;;;;;;;;;;;;5197;;;0;44224394;3666160;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;0.98;%;;;;;;;;;;;;;;;;;5198;;;0;44224395;3666161;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;1.52;%;;;;;;;;;;;;;;;;;5199;;;0;44224396;3666162;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;2.33;%;;;;;;;;;;;;;;;;;5203;;;0;44224400;3666166;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;1.86;%;;;;;;;;;;;;;;;;;5204;;;0;44224401;3666167;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;2.12;%;;;;;;;;;;;;;;;;;5205;;;0;44224402;3666168;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;2.1;%;;;;;;;;;;;;;;;;;5209;;;0;44224406;3666172;1839728
BMP;T;Sweden;SERI;Utlaengan;1999;06/02/1999;1999;1999-02-06;55.9491;15.781;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;1.63;%;;;;;;;;;;;;;;;;;5210;;;0;44224407;3666173;1839728
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;19.7;cm;;;;;;;;;;;;;;;;;3903;;;0;44224196;3666185;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;20.1;cm;;;;;;;;;;;;;;;;;3904;;;0;44224197;3666186;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;19.3;cm;;;;;;;;;;;;;;;;;3905;;;0;44224198;3666187;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;20;cm;;;;;;;;;;;;;;;;;3906;;;0;44224199;3666188;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;20.2;cm;;;;;;;;;;;;;;;;;3907;;;0;44224200;3666189;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;19;cm;;;;;;;;;;;;;;;;;3909;;;0;44224202;3666191;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;19.8;cm;;;;;;;;;;;;;;;;;3910;;;0;44224203;3666192;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;19.2;cm;;;;;;;;;;;;;;;;;3911;;;0;44224204;3666193;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;20.2;cm;;;;;;;;;;;;;;;;;3912;;;0;44224205;3666194;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;20.8;cm;;;;;;;;;;;;;;;;;3913;;;0;44224206;3666195;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;19.6;cm;;;;;;;;;;;;;;;;;3902;;;0;44224207;3666184;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;19.9;cm;;;;;;;;;;;;;;;;;3915;;;0;44224208;3666197;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;20.3;cm;;;;;;;;;;;;;;;;;3916;;;0;44224209;3666198;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;19.8;cm;;;;;;;;;;;;;;;;;3917;;;0;44224210;3666199;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;20;cm;;;;;;;;;;;;;;;;;3918;;;0;44224211;3666200;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;19.1;cm;;;;;;;;;;;;;;;;;3919;;;0;44224212;3666201;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;20;cm;;;;;;;;;;;;;;;;;3908;;;0;44224213;3666190;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;19.2;cm;;;;;;;;;;;;;;;;;3921;;;0;44224214;3666203;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;20.2;cm;;;;;;;;;;;;;;;;;3914;;;0;44224219;3666196;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;20.3;cm;;;;;;;;;;;;;;;;;3920;;;0;44224225;3666202;1839730
BMP;T;Sweden;SERI;Harufjaerden;1999;27/09/1999;1999;1999-09-27;65.5825;22.8791;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;16.2;cm;;;;;;;;;;;;;;;;;2193;;;0;44224226;3666216;1839732
BMP;T;Sweden;SERI;Harufjaerden;1999;27/09/1999;1999;1999-09-27;65.5825;22.8791;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;16.6;cm;;;;;;;;;;;;;;;;;2194;;;0;44224227;3666217;1839732
BMP;T;Sweden;SERI;Harufjaerden;1999;27/09/1999;1999;1999-09-27;65.5825;22.8791;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;15.4;cm;;;;;;;;;;;;;;;;;2195;;;0;44224228;3666218;1839732
BMP;T;Sweden;SERI;Harufjaerden;1999;27/09/1999;1999;1999-09-27;65.5825;22.8791;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;15.5;cm;;;;;;;;;;;;;;;;;2196;;;0;44224229;3666219;1839732
BMP;T;Sweden;SERI;Harufjaerden;1999;27/09/1999;1999;1999-09-27;65.5825;22.8791;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;15.5;cm;;;;;;;;;;;;;;;;;2197;;;0;44224230;3666220;1839732
BMP;T;Sweden;SERI;Harufjaerden;1999;27/09/1999;1999;1999-09-27;65.5825;22.8791;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;15.5;cm;;;;;;;;;;;;;;;;;2199;;;0;44224232;3666222;1839732
BMP;T;Sweden;SERI;Harufjaerden;1999;27/09/1999;1999;1999-09-27;65.5825;22.8791;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;17.3;cm;;;;;;;;;;;;;;;;;2200;;;0;44224233;3666223;1839732
BMP;T;Sweden;SERI;Harufjaerden;1999;27/09/1999;1999;1999-09-27;65.5825;22.8791;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;16.1;cm;;;;;;;;;;;;;;;;;2201;;;0;44224234;3666224;1839732
BMP;T;Sweden;SERI;Harufjaerden;1999;27/09/1999;1999;1999-09-27;65.5825;22.8791;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;14.8;cm;;;;;;;;;;;;;;;;;2202;;;0;44224235;3666225;1839732
BMP;T;Sweden;SERI;Harufjaerden;1999;27/09/1999;1999;1999-09-27;65.5825;22.8791;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;15.5;cm;;;;;;;;;;;;;;;;;2203;;;0;44224236;3666226;1839732
BMP;T;Sweden;SERI;Harufjaerden;1999;27/09/1999;1999;1999-09-27;65.5825;22.8791;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;16.4;cm;;;;;;;;;;;;;;;;;2192;;;0;44224237;3666215;1839732
BMP;T;Sweden;SERI;Harufjaerden;1999;27/09/1999;1999;1999-09-27;65.5825;22.8791;Clupea harengus;F;1;WO;;B-BIO;LNMEA;;;16;cm;;;;;;;;;;;;;;;;;2198;;;0;44224243;3666221;1839732
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;4.85;%;;;;;;;;;;;;;;;;;3905;;;0;44224409;3666187;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;4.65;%;;;;;;;;;;;;;;;;;3906;;;0;44224410;3666188;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;3.24;%;;;;;;;;;;;;;;;;;3907;;;0;44224411;3666189;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;4.32;%;;;;;;;;;;;;;;;;;3911;;;0;44224415;3666193;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;4.22;%;;;;;;;;;;;;;;;;;3912;;;0;44224416;3666194;1839730
CEMP~BMP;T;Sweden;SERI;E/W FLADEN;1999;08/09/1999;1999;1999-09-08;57.2247;11.828;Clupea harengus;F;1;MU;;B-BIO;EXLIP%;;;5.06;%;;;;;;;;;;;;;;;;;3913;;;0;44224417;3666195;1839730
