MPROG;PURPM;Country;RLABO;STATN;MYEAR;icesDATE;year;Date;Latitude;Longitude;Species;SEXCO;NOINP;MATRX;NODIS;PARGROUP;PARAM;BASIS;QFLAG;Value;MUNIT;VFLAG;DETLI;LMQNT;UNCRT;METCU;ALABO;REFSK;METST;METPT;METPS;METFP;METCX;METOA;FORML;Test Organism;SMTYP;SUBNO;BULKID;FINFL;tblAnalysisID;tblParamID;tblBioID;tblSampleID
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;22;;CM;0;42420910;3587716;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;23;;CM;0;42420911;3587717;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;3;y;;;;;;;;;;;;;;;;NET;24;;CM;0;42420912;3587718;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;34;;CM;0;42420913;3587729;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;35;;CM;0;42420914;3587730;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;36;;CM;0;42420915;3587731;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;27;;CM;0;42420916;3587721;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;28;;CM;0;42420917;3587722;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;29;;CM;0;42420918;3587723;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;39;;CM;0;42420919;3587734;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;4;;CM;0;42420920;3587735;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;45;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;40;;CM;0;42420921;3587736;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;31;;CM;0;42420922;3587726;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;32;;CM;0;42420923;3587727;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;33;;CM;0;42420924;3587728;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;5;;CM;0;42420926;3587737;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;6;;CM;0;42420927;3587738;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;7;;CM;0;42420928;3587739;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;37;;CM;0;42420929;3587732;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;38;;CM;0;42420930;3587733;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;8;;CM;0;42420935;3587740;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;9;;CM;0;42420936;3587741;1743254
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;11;;CM;0;42420955;3587770;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;12;;CM;0;42420956;3587771;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;3;y;;;;;;;;;;;;;;;;NET;1;;CM;0;42420959;3587768;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;14;;CM;0;42420961;3587773;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;15;;CM;0;42420962;3587774;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;16;;CM;0;42420963;3587775;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;17;;CM;0;42420964;3587776;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;18;;CM;0;42420965;3587777;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;10;;CM;0;42420966;3587769;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;19;;CM;0;42420967;3587778;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;2;;CM;0;42420968;3587779;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;20;;CM;0;42420969;3587780;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;21;;CM;0;42420970;3587781;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;22;;CM;0;42420971;3587782;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;13;;CM;0;42420972;3587772;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;23;;CM;0;42420973;3587783;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;24;;CM;0;42420974;3587784;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;25;;CM;0;42420975;3587785;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;26;;CM;0;42420976;3587786;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;27;;CM;0;42420977;3587787;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;28;;CM;0;42420978;3587788;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;38;;CM;0;42420979;3587799;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;29;;CM;0;42420980;3587789;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;3;;CM;0;42420981;3587790;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;30;;CM;0;42420982;3587791;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;31;;CM;0;42420983;3587792;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;32;;CM;0;42420984;3587793;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;5;;CM;0;42420985;3587803;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;33;;CM;0;42420986;3587794;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;34;;CM;0;42420987;3587795;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;35;;CM;0;42420988;3587796;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;36;;CM;0;42420989;3587797;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;37;;CM;0;42420990;3587798;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;6;;CM;0;42420991;3587804;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;7;;CM;0;42420992;3587805;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;8;;CM;0;42420993;3587806;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;39;;CM;0;42420994;3587800;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;4;;CM;0;42420995;3587801;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;45;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;40;;CM;0;42420996;3587802;1743256
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;1;WO;;B-BIO;AGMEA;;;2;y;;;;;;;;;;;;;;;;NET;9;;CM;0;42421000;3587807;1743256
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;45;WO;;B-BIO;WTMAX;;;94.3;g;;;;;;;;;;;;;;;;NET;40;;CM;0;42421046;3587736;1743254
COMB;;Poland;IMWP;LKOL;2014;15/09/2014;2014;2014-09-15;54.91666667;16.66666667;Clupea harengus;F;45;WO;;B-BIO;WTMAX;;;104.2;g;;;;;;;;;;;;;;;;NET;40;;CM;0;42421048;3587802;1743256
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;79;g;;;;;;;;;;;;;;;;NET;1;;CM;0;42421072;3587702;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;70.3;g;;;;;;;;;;;;;;;;NET;10;;CM;0;42421073;3587703;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;75.6;g;;;;;;;;;;;;;;;;NET;11;;CM;0;42421074;3587704;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;66.5;g;;;;;;;;;;;;;;;;NET;12;;CM;0;42421075;3587705;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;57.2;g;;;;;;;;;;;;;;;;NET;13;;CM;0;42421078;3587706;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;61.7;g;;;;;;;;;;;;;;;;NET;14;;CM;0;42421079;3587707;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;68.6;g;;;;;;;;;;;;;;;;NET;15;;CM;0;42421080;3587708;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;70.9;g;;;;;;;;;;;;;;;;NET;16;;CM;0;42421081;3587709;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;62;g;;;;;;;;;;;;;;;;NET;17;;CM;0;42421082;3587710;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;64.8;g;;;;;;;;;;;;;;;;NET;20;;CM;0;42421084;3587714;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;74.6;g;;;;;;;;;;;;;;;;NET;21;;CM;0;42421085;3587715;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;65.5;g;;;;;;;;;;;;;;;;NET;22;;CM;0;42421086;3587716;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;94.3;g;;;;;;;;;;;;;;;;NET;18;;CM;0;42421087;3587711;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;68.5;g;;;;;;;;;;;;;;;;NET;19;;CM;0;42421088;3587712;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;61.9;g;;;;;;;;;;;;;;;;NET;2;;CM;0;42421089;3587713;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;63.8;g;;;;;;;;;;;;;;;;NET;27;;CM;0;42421090;3587721;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;76.9;g;;;;;;;;;;;;;;;;NET;28;;CM;0;42421091;3587722;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;64.6;g;;;;;;;;;;;;;;;;NET;29;;CM;0;42421092;3587723;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;72.7;g;;;;;;;;;;;;;;;;NET;23;;CM;0;42421093;3587717;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;89.3;g;;;;;;;;;;;;;;;;NET;24;;CM;0;42421094;3587718;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;54.9;g;;;;;;;;;;;;;;;;NET;25;;CM;0;42421095;3587719;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;72.5;g;;;;;;;;;;;;;;;;NET;30;;CM;0;42421096;3587725;1743254
COMB;;Poland;IMWP;LWLA;2014;28/08/2014;2014;2014-08-28;54.91666667;18.66666667;Clupea harengus;F;1;WO;;B-BIO;WTMEA;;;61.1;g;;;;;;;;;;;;;;;;NET;31;;CM;0;42421097;3587726;1743254
