"rgn_id","species_name","weights"
2,"Scyliorhinus canicula",0
2,"Solaster endeca",0.4
2,"Somateria mollissima ",0.4
2,"Spinachia spinachia",0
2,"Squalus acanthias",0.8
2,"Stomphia coccinea",0.4
2,"Symphodus melops",0
2,"Syngnathus acus",0
2,"Syngnathus typhle",0
2,"Taurulus bubalis",0
2,"Trachinus draco",0
2,"Tringa totanus ",0.2
2,"Vanellus vanellus ",0.2
2,"Zoarces viviparus",0.2
2,"Zostera marina",0
2,"Zostera noltii",0.4
3,"Alderia modesta",0.2
3,"Amauropsis islandica",0.2
3,"Ammodytes tobianus",0
3,"Anarhichas lupus",0.6
3,"Anguilla anguilla",0.8
3,"Aythya fuligula ",0.2
3,"Boreotrophon truncatus",0.2
3,"Calidris alpina schinzii ",0.6
3,"Cepphus grylle arcticus ",0
3,"Chara horrida",0.2
3,"Charadrius hiaticula hiaticula ",0.2
3,"Clupea harengus",0
3,"Corophium multisetosum",0.2
3,"Cyclopterus lumpus",0.2
3,"Deshayesorchestia deshayesii",0.4
3,"Enchelyopus cimbrius",0.2
3,"Entelurus aequoreus",0
3,"Euspira pallida",0.4
3,"Fucus serratus",0
3,"Fucus vesiculosus",0
3,"Furcellaria lumbricalis",0
3,"Gadus morhua",0.4
3,"Halichoerus grypus",0
3,"Haploops tenuis",0.6
3,"Haploops tubicola",0.4
3,"Lamprothamnium papulosum",0.6
3,"Larus melanocephalus ",0.6
3,"Limosa limosa ",0.2
3,"Liparis montagui",0
3,"Lumpenus lampretaeformis",0
3,"Lutra lutra",0.2
3,"Macoma calcarea",0.4
3,"Macroplea mutica",0
3,"Melanogrammus aeglefinus",0.2
3,"Merlangius merlangus",0.4
3,"Modiolus modiolus",0.4
3,"Mya truncata",0.2
3,"Myoxocephalus scorpius",0
3,"Nucula nucleus",0.4
3,"Oenanthe oenanthe ",0.2
3,"Parvicardium hauniense",0.4
3,"Phoca vitulina vitulina",0.4
3,"Phocoena phocoena",0.8
3,"Pontoporeia femorata",0
3,"Salmo salar",0.4
3,"Salmo trutta",0.4
3,"Scophthalmus maximus",0.2
3,"Scrobicularia plana",0.4
3,"Somateria mollissima ",0.4
3,"Spinachia spinachia",0
3,"Symphodus melops",0
3,"Syngnathus acus",0
3,"Syngnathus typhle",0
3,"Taurulus bubalis",0
3,"Trachinus draco",0
3,"Tringa totanus ",0.2
3,"Vanellus vanellus ",0.2
3,"Zoarces viviparus",0.2
3,"Zostera marina",0
3,"Zostera noltii",0.4
4,"Ammodytes tobianus",0
4,"Anarhichas lupus",0.6
4,"Anguilla anguilla",0.8
4,"Aythya fuligula ",0.2
4,"Chara horrida",0.2
4,"Charadrius hiaticula hiaticula ",0.2
4,"Clupea harengus",0
4,"Cyclopterus lumpus",0.2
4,"Enchelyopus cimbrius",0.2
4,"Entelurus aequoreus",0
4,"Fucus serratus",0
4,"Fucus vesiculosus",0
4,"Furcellaria lumbricalis",0
4,"Gadus morhua",0.4
4,"Halichoerus grypus",0
4,"Lamprothamnium papulosum",0.6
4,"Liparis montagui",0
4,"Lumpenus lampretaeformis",0
4,"Lutra lutra",0.2
4,"Macoma calcarea",0.4
4,"Melanogrammus aeglefinus",0.2
4,"Merlangius merlangus",0.4
4,"Modiolus modiolus",0.4
4,"Mya truncata",0.2
4,"Myoxocephalus scorpius",0
4,"Oenanthe oenanthe ",0.2
4,"Phoca vitulina vitulina",0.4
4,"Phocoena phocoena",0.8
4,"Pontoporeia femorata",0
4,"Salmo salar",0.4
4,"Salmo trutta",0.4
4,"Scophthalmus maximus",0.2
4,"Scrobicularia plana",0.4
4,"Somateria mollissima ",0.4
4,"Spinachia spinachia",0
4,"Symphodus melops",0
4,"Syngnathus acus",0
4,"Syngnathus typhle",0
4,"Taurulus bubalis",0
4,"Trachinus draco",0
4,"Tringa totanus ",0.2
4,"Vanellus vanellus ",0.2
4,"Zoarces viviparus",0.2
4,"Zostera marina",0
4,"Zostera noltii",0.4
5,"Abra prismatica",0.4
5,"Alburnus alburnus",0
5,"Amblyraja radiata",0
5,"Ammodytes marinus",0
5,"Ammodytes tobianus",0
5,"Anarhichas lupus",0.6
5,"Anguilla anguilla",0.8
5,"Arenaria interpres ",0.4
5,"Aythya fuligula ",0.2
5,"Calidris alpina schinzii ",0.6
5,"Cepphus grylle arcticus ",0
5,"Charadrius alexandirinus ",0.8
5,"Charadrius hiaticula hiaticula ",0.2
5,"Clupea harengus",0
5,"Cyclopterus lumpus",0.2
5,"Deshayesorchestia deshayesii",0.4
5,"Enchelyopus cimbrius",0.2
5,"Entelurus aequoreus",0
5,"Epitonium clathrus",0.4
5,"Euspira pallida",0.4
5,"Fucus serratus",0
5,"Fucus vesiculosus",0
5,"Furcellaria lumbricalis",0
5,"Gadus morhua",0.4
5,"Halichoerus grypus",0
5,"Haploops tenuis",0.6
5,"Haploops tubicola",0.4
5,"Hydroprogne caspia ",0.4
5,"Labrus bergylta",0
5,"Labrus mixtus",0
5,"Lampetra fluviatilis",0.2
5,"Lamprothamnium papulosum",0.6
5,"Larus melanocephalus ",0.6
5,"Limosa limosa ",0.2
5,"Liparis liparis",0
5,"Liparis montagui",0
5,"Lumpenus lampretaeformis",0
5,"Macoma calcarea",0.4
5,"Macroplea mutica",0
5,"Melanogrammus aeglefinus",0.2
5,"Merlangius merlangus",0.4
5,"Merluccius merluccius",0.2
5,"Modiolus modiolus",0.4
5,"Molva molva",0.6
5,"Mya truncata",0.2
5,"Myoxocephalus scorpius",0
5,"Nerophis lumbriciformis",0
5,"Nucula nucleus",0.4
5,"Oenanthe oenanthe ",0.2
5,"Petromyzon marinus",0.4
5,"Philomachus pugnax ",0.4
5,"Phoca vitulina vitulina",0.4
5,"Phocoena phocoena",0.8
5,"Pontoporeia femorata",0
5,"Potamogeton friesii",0.2
5,"Sabella pavonina",0.2
5,"Salmo salar",0.4
5,"Salmo trutta",0.4
5,"Scophthalmus maximus",0.2
5,"Scrobicularia plana",0.4
5,"Somateria mollissima ",0.4
5,"Spinachia spinachia",0
5,"Stomphia coccinea",0.4
5,"Symphodus melops",0
5,"Syngnathus acus",0
5,"Syngnathus typhle",0
5,"Taurulus bubalis",0
5,"Trachinus draco",0
5,"Tringa totanus ",0.2
5,"Vanellus vanellus ",0.2
5,"Zoarces viviparus",0.2
5,"Zostera marina",0
6,"Abra prismatica",0.4
6,"Alburnus alburnus",0
6,"Amblyraja radiata",0
6,"Ammodytes marinus",0
6,"Ammodytes tobianus",0
6,"Anarhichas lupus",0.6
6,"Anguilla anguilla",0.8
6,"Arenaria interpres ",0.4
6,"Aythya fuligula ",0.2
6,"Calidris alpina schinzii ",0.6
6,"Charadrius alexandirinus ",0.8
6,"Charadrius hiaticula hiaticula ",0.2
6,"Clupea harengus",0
6,"Cyclopterus lumpus",0.2
6,"Deshayesorchestia deshayesii",0.4
6,"Enchelyopus cimbrius",0.2
6,"Entelurus aequoreus",0
6,"Epitonium clathrus",0.4
6,"Euspira pallida",0.4
6,"Fucus serratus",0
6,"Fucus vesiculosus",0
6,"Furcellaria lumbricalis",0
6,"Gadus morhua",0.4
6,"Halichoerus grypus",0
6,"Haploops tenuis",0.6
6,"Haploops tubicola",0.4
6,"Hydroprogne caspia ",0.4
6,"Labrus bergylta",0
6,"Labrus mixtus",0
6,"Lampetra fluviatilis",0.2
6,"Lamprothamnium papulosum",0.6
6,"Larus melanocephalus ",0.6
6,"Limosa limosa ",0.2
6,"Liparis liparis",0
6,"Liparis montagui",0
6,"Lumpenus lampretaeformis",0
6,"Macoma calcarea",0.4
6,"Macroplea mutica",0
6,"Melanogrammus aeglefinus",0.2
6,"Merlangius merlangus",0.4
6,"Merluccius merluccius",0.2
6,"Modiolus modiolus",0.4
6,"Molva molva",0.6
6,"Mya truncata",0.2
6,"Myoxocephalus scorpius",0
6,"Nerophis lumbriciformis",0
6,"Nucula nucleus",0.4
6,"Oenanthe oenanthe ",0.2
6,"Parvicardium hauniense",0.4
6,"Petromyzon marinus",0.4
6,"Philomachus pugnax ",0.4
6,"Phoca vitulina vitulina",0.4
6,"Phocoena phocoena",0.8
6,"Pontoporeia femorata",0
6,"Sabella pavonina",0.2
6,"Salmo salar",0.4
6,"Salmo trutta",0.4
6,"Scophthalmus maximus",0.2
6,"Scrobicularia plana",0.4
6,"Somateria mollissima ",0.4
6,"Spinachia spinachia",0
6,"Stomphia coccinea",0.4
6,"Symphodus melops",0
6,"Syngnathus acus",0
6,"Syngnathus typhle",0
6,"Taurulus bubalis",0
6,"Trachinus draco",0
6,"Tringa totanus ",0.2
6,"Vanellus vanellus ",0.2
6,"Zoarces viviparus",0.2
6,"Zostera marina",0
7,"Alburnus alburnus",0
7,"Amauropsis islandica",0.2
7,"Ammodytes tobianus",0
7,"Anguilla anguilla",0.8
7,"Aythya fuligula ",0.2
7,"Boreotrophon truncatus",0.2
7,"Charadrius hiaticula hiaticula ",0.2
7,"Clupea harengus",0
7,"Coregonus maraena",0.6
7,"Cyclopterus lumpus",0.2
7,"Enchelyopus cimbrius",0.2
7,"Fucus serratus",0
7,"Fucus vesiculosus",0
7,"Furcellaria lumbricalis",0
7,"Gadus morhua",0.4
7,"Halichoerus grypus",0
7,"Lampetra fluviatilis",0.2
7,"Lumpenus lampretaeformis",0
7,"Lutra lutra",0.2
7,"Macoma calcarea",0.4
7,"Merlangius merlangus",0.4
7,"Modiolus modiolus",0.4
7,"Mya truncata",0.2
7,"Myoxocephalus scorpius",0
7,"Nucula nucleus",0.4
7,"Oenanthe oenanthe ",0.2
7,"Phoca vitulina vitulina",0.4
7,"Phocoena phocoena",0.8
7,"Pontoporeia femorata",0
7,"Salmo salar",0.4
7,"Salmo trutta",0.4
7,"Scophthalmus maximus",0.2
7,"Somateria mollissima ",0.4
7,"Spinachia spinachia",0
7,"Syngnathus typhle",0
7,"Taurulus bubalis",0
7,"Tringa totanus ",0.2
7,"Vanellus vanellus ",0.2
7,"Zoarces viviparus",0.2
7,"Zostera marina",0
8,"Alburnus alburnus",0
8,"Alderia modesta",0.2
8,"Amauropsis islandica",0.2
8,"Ammodytes tobianus",0
8,"Anguilla anguilla",0.8
8,"Aythya fuligula ",0.2
8,"Boreotrophon truncatus",0.2
8,"Chara horrida",0.2
8,"Charadrius hiaticula hiaticula ",0.2
8,"Clupea harengus",0
8,"Coregonus maraena",0.6
8,"Cyclopterus lumpus",0.2
8,"Deshayesorchestia deshayesii",0.4
8,"Enchelyopus cimbrius",0.2
8,"Fucus serratus",0
8,"Fucus vesiculosus",0
8,"Furcellaria lumbricalis",0
8,"Gadus morhua",0.4
8,"Halichoerus grypus",0
8,"Lampetra fluviatilis",0.2
8,"Lamprothamnium papulosum",0.6
8,"Larus melanocephalus ",0.6
8,"Limosa limosa ",0.2
8,"Lumpenus lampretaeformis",0
8,"Lutra lutra",0.2
8,"Macoma calcarea",0.4
8,"Merlangius merlangus",0.4
8,"Modiolus modiolus",0.4
8,"Mya truncata",0.2
8,"Myoxocephalus scorpius",0
8,"Nucula nucleus",0.4
8,"Oenanthe oenanthe ",0.2
8,"Phoca vitulina vitulina",0.4
8,"Phocoena phocoena",0.8
8,"Pontoporeia femorata",0
8,"Salmo salar",0.4
8,"Salmo trutta",0.4
8,"Scophthalmus maximus",0.2
8,"Scrobicularia plana",0.4
8,"Somateria mollissima ",0.4
8,"Spinachia spinachia",0
8,"Syngnathus typhle",0
8,"Taurulus bubalis",0
8,"Tringa totanus ",0.2
8,"Vanellus vanellus ",0.2
8,"Zoarces viviparus",0.2
8,"Zostera marina",0
8,"Zostera noltii",0.4
9,"Alburnus alburnus",0
9,"Ammodytes tobianus",0
9,"Anguilla anguilla",0.8
9,"Aythya fuligula ",0.2
9,"Calidris alpina schinzii ",0.6
9,"Charadrius hiaticula hiaticula ",0.2
9,"Clupea harengus",0
9,"Coregonus maraena",0.6
9,"Cyclopterus lumpus",0.2
9,"Enchelyopus cimbrius",0.2
9,"Furcellaria lumbricalis",0
9,"Gadus morhua",0.4
9,"Halichoerus grypus",0
9,"Lampetra fluviatilis",0.2
9,"Lumpenus lampretaeformis",0
9,"Lutra lutra",0.2
9,"Macoma calcarea",0.4
9,"Macroplea mutica",0
9,"Merlangius merlangus",0.4
9,"Modiolus modiolus",0.4
9,"Monoporeia affinis",0
9,"Mya truncata",0.2
9,"Myoxocephalus scorpius",0
9,"Nucula nucleus",0.4
9,"Oenanthe oenanthe ",0.2
9,"Parvicardium hauniense",0.4
9,"Phoca vitulina vitulina",0.4
9,"Phocoena phocoena",0.8
9,"Pontoporeia femorata",0
9,"Salmo salar",0.4
9,"Salmo trutta",0.4
9,"Scophthalmus maximus",0.2
9,"Somateria mollissima ",0.4
9,"Spinachia spinachia",0
9,"Syngnathus typhle",0
9,"Taurulus bubalis",0
9,"Tringa totanus ",0.2
9,"Vanellus vanellus ",0.2
9,"Zoarces viviparus",0.2
9,"Zostera marina",0
10,"Alburnus alburnus",0
10,"Alderia modesta",0.2
10,"Ammodytes tobianus",0
10,"Anguilla anguilla",0.8
10,"Aythya fuligula ",0.2
10,"Chara horrida",0.2
10,"Chara tomentosa",0
10,"Charadrius hiaticula hiaticula ",0.2
10,"Clupea harengus",0
10,"Coregonus maraena",0.6
10,"Corophium multisetosum",0.2
10,"Cyclopterus lumpus",0.2
10,"Deshayesorchestia deshayesii",0.4
10,"Enchelyopus cimbrius",0.2
10,"Fucus serratus",0
10,"Fucus vesiculosus",0
10,"Furcellaria lumbricalis",0
10,"Gadus morhua",0.4
10,"Halichoerus grypus",0
10,"Lampetra fluviatilis",0.2
10,"Lamprothamnium papulosum",0.6
10,"Larus melanocephalus ",0.6
10,"Lumpenus lampretaeformis",0
10,"Lutra lutra",0.2
10,"Macoma calcarea",0.4
10,"Merlangius merlangus",0.4
10,"Modiolus modiolus",0.4
10,"Monoporeia affinis",0
10,"Mya truncata",0.2
10,"Myoxocephalus scorpius",0
10,"Nucula nucleus",0.4
10,"Oenanthe oenanthe ",0.2
10,"Parvicardium hauniense",0.4
10,"Phoca vitulina vitulina",0.4
10,"Phocoena phocoena",0.8
10,"Pontoporeia femorata",0
10,"Saduria entomon",0
10,"Salmo salar",0.4
10,"Salmo trutta",0.4
10,"Scophthalmus maximus",0.2
10,"Scrobicularia plana",0.4
10,"Somateria mollissima ",0.4
10,"Spinachia spinachia",0
10,"Syngnathus typhle",0
10,"Taurulus bubalis",0
10,"Tringa totanus ",0.2
10,"Vanellus vanellus ",0.2
10,"Zoarces viviparus",0.2
10,"Zostera marina",0
10,"Zostera noltii",0.4
11,"Alburnus alburnus",0
11,"Alosa fallax",0
11,"Ammodytes tobianus",0
11,"Anguilla anguilla",0.8
11,"Arenaria interpres ",0.4
11,"Aythya fuligula ",0.2
11,"Calidris alpina schinzii ",0.6
11,"Charadrius alexandirinus ",0.8
11,"Charadrius hiaticula hiaticula ",0.2
11,"Clupea harengus",0
11,"Coregonus maraena",0.6
11,"Cyclopterus lumpus",0.2
11,"Deshayesorchestia deshayesii",0.4
11,"Enchelyopus cimbrius",0.2
11,"Fucus serratus",0
11,"Fucus vesiculosus",0
11,"Furcellaria lumbricalis",0
11,"Gadus morhua",0.4
11,"Halichoerus grypus",0
11,"Hydroprogne caspia ",0.4
11,"Lampetra fluviatilis",0.2
11,"Larus melanocephalus ",0.6
11,"Limosa limosa ",0.2
11,"Lumpenus lampretaeformis",0
11,"Lutra lutra",0.2
11,"Macoma calcarea",0.4
11,"Macroplea mutica",0
11,"Merlangius merlangus",0.4
11,"Monoporeia affinis",0
11,"Mya truncata",0.2
11,"Myoxocephalus scorpius",0
11,"Oenanthe oenanthe ",0.2
11,"Parvicardium hauniense",0.4
11,"Philomachus pugnax ",0.4
11,"Phoca vitulina vitulina",0.4
11,"Phocoena phocoena",0.8
11,"Pontoporeia femorata",0
11,"Potamogeton friesii",0.2
11,"Saduria entomon",0
11,"Salmo salar",0.4
11,"Salmo trutta",0.4
11,"Scophthalmus maximus",0.2
11,"Somateria mollissima ",0.4
11,"Spinachia spinachia",0
11,"Syngnathus typhle",0
11,"Taurulus bubalis",0
11,"Tringa totanus ",0.2
11,"Vanellus vanellus ",0.2
11,"Zoarces viviparus",0.2
11,"Zostera marina",0
12,"Alburnus alburnus",0
12,"Alosa fallax",0
12,"Ammodytes tobianus",0
12,"Anguilla anguilla",0.8
12,"Arenaria interpres ",0.4
12,"Aythya fuligula ",0.2
12,"Calidris alpina schinzii ",0.6
12,"Charadrius hiaticula hiaticula ",0.2
12,"Clupea harengus",0
12,"Coregonus maraena",0.6
12,"Cyclopterus lumpus",0.2
12,"Enchelyopus cimbrius",0.2
12,"Fucus serratus",0
12,"Fucus vesiculosus",0
12,"Furcellaria lumbricalis",0
12,"Gadus morhua",0.4
12,"Halichoerus grypus",0
12,"Hydroprogne caspia ",0.4
12,"Lampetra fluviatilis",0.2
12,"Lamprothamnium papulosum",0.6
12,"Larus melanocephalus ",0.6
12,"Limosa limosa ",0.2
12,"Lumpenus lampretaeformis",0
12,"Lutra lutra",0.2
12,"Macoma calcarea",0.4
12,"Macroplea mutica",0
12,"Merlangius merlangus",0.4
12,"Modiolus modiolus",0.4
12,"Monoporeia affinis",0
12,"Mya truncata",0.2
12,"Myoxocephalus scorpius",0
12,"Oenanthe oenanthe ",0.2
12,"Parvicardium hauniense",0.4
12,"Philomachus pugnax ",0.4
12,"Phoca vitulina vitulina",0.4
12,"Phocoena phocoena",0.8
12,"Pontoporeia femorata",0
12,"Sabella pavonina",0.2
12,"Saduria entomon",0
12,"Salmo salar",0.4
12,"Salmo trutta",0.4
12,"Scophthalmus maximus",0.2
12,"Scrobicularia plana",0.4
12,"Solaster endeca",0.4
12,"Somateria mollissima ",0.4
12,"Spinachia spinachia",0
12,"Syngnathus typhle",0
12,"Taurulus bubalis",0
12,"Tringa totanus ",0.2
12,"Vanellus vanellus ",0.2
12,"Zoarces viviparus",0.2
12,"Zostera marina",0
12,"Zostera noltii",0.4
13,"Alburnus alburnus",0
13,"Alosa fallax",0
13,"Amauropsis islandica",0.2
13,"Ammodytes tobianus",0
13,"Anguilla anguilla",0.8
13,"Aythya fuligula ",0.2
13,"Calidris alpina schinzii ",0.6
13,"Chara connivens",0
13,"Chara horrida",0.2
13,"Chara tomentosa",0
13,"Charadrius alexandirinus ",0.8
13,"Charadrius hiaticula hiaticula ",0.2
13,"Clupea harengus",0
13,"Coregonus maraena",0.6
13,"Corophium multisetosum",0.2
13,"Cyclopterus lumpus",0.2
13,"Deshayesorchestia deshayesii",0.4
13,"Enchelyopus cimbrius",0.2
13,"Fucus serratus",0
13,"Fucus vesiculosus",0
13,"Furcellaria lumbricalis",0
13,"Gadus morhua",0.4
13,"Halichoerus grypus",0
13,"Hydroprogne caspia ",0.4
13,"Lampetra fluviatilis",0.2
13,"Lamprothamnium papulosum",0.6
13,"Larus melanocephalus ",0.6
13,"Limosa limosa ",0.2
13,"Lumpenus lampretaeformis",0
13,"Lutra lutra",0.2
13,"Macoma calcarea",0.4
13,"Merlangius merlangus",0.4
13,"Monoporeia affinis",0
13,"Mya truncata",0.2
13,"Myoxocephalus scorpius",0
13,"Oenanthe oenanthe ",0.2
13,"Parvicardium hauniense",0.4
13,"Philomachus pugnax ",0.4
13,"Phoca vitulina vitulina",0.4
13,"Phocoena phocoena",0.8
13,"Pontoporeia femorata",0
13,"Saduria entomon",0
13,"Salmo salar",0.4
13,"Salmo trutta",0.4
13,"Scophthalmus maximus",0.2
13,"Somateria mollissima ",0.4
13,"Spinachia spinachia",0
13,"Syngnathus typhle",0
13,"Taurulus bubalis",0
13,"Tringa totanus ",0.2
13,"Vanellus vanellus ",0.2
13,"Zoarces viviparus",0.2
13,"Zostera marina",0
13,"Zostera noltii",0.4
14,"Alburnus alburnus",0
14,"Alosa fallax",0
14,"Ammodytes tobianus",0
14,"Anguilla anguilla",0.8
14,"Arenaria interpres ",0.4
14,"Aythya fuligula ",0.2
14,"Cepphus grylle grylle ",0.2
14,"Chara horrida",0.2
14,"Chara tomentosa",0
14,"Charadrius hiaticula hiaticula ",0.2
14,"Clupea harengus",0
14,"Coregonus maraena",0.6
14,"Crassula aquatica",0.2
14,"Cyclopterus lumpus",0.2
14,"Deshayesorchestia deshayesii",0.4
14,"Enchelyopus cimbrius",0.2
14,"Fucus serratus",0
14,"Fucus vesiculosus",0
14,"Furcellaria lumbricalis",0
14,"Gadus morhua",0.4
14,"Halichoerus grypus",0
14,"Hydroprogne caspia ",0.4
14,"Lampetra fluviatilis",0.2
14,"Larus fuscus fuscus ",0.4
14,"Larus melanocephalus ",0.6
14,"Limosa limosa ",0.2
14,"Lota lota",0.2
14,"Lumpenus lampretaeformis",0
14,"Lutra lutra",0.2
14,"Macoma calcarea",0.4
14,"Melanitta fusca ",0.6
14,"Merlangius merlangus",0.4
14,"Monoporeia affinis",0
14,"Myoxocephalus scorpius",0
14,"Oenanthe oenanthe ",0.2
14,"Petromyzon marinus",0.4
14,"Philomachus pugnax ",0.4
14,"Phoca vitulina vitulina",0.4
14,"Phocoena phocoena",0.8
14,"Pontoporeia femorata",0
14,"Saduria entomon",0
14,"Salmo salar",0.4
14,"Salmo trutta",0.4
14,"Scophthalmus maximus",0.2
14,"Somateria mollissima ",0.4
14,"Spinachia spinachia",0
14,"Syngnathus typhle",0
14,"Taurulus bubalis",0
14,"Tringa totanus ",0.2
14,"Vanellus vanellus ",0.2
14,"Zoarces viviparus",0.2
14,"Zostera marina",0
15,"Alburnus alburnus",0
15,"Alosa fallax",0
15,"Ammodytes tobianus",0
15,"Anguilla anguilla",0.8
15,"Aythya fuligula ",0.2
15,"Charadrius hiaticula hiaticula ",0.2
15,"Clupea harengus",0
15,"Coregonus maraena",0.6
15,"Cyclopterus lumpus",0.2
15,"Deshayesorchestia deshayesii",0.4
15,"Enchelyopus cimbrius",0.2
15,"Fucus serratus",0
15,"Fucus vesiculosus",0
15,"Furcellaria lumbricalis",0
15,"Gadus morhua",0.4
15,"Halichoerus grypus",0
15,"Lampetra fluviatilis",0.2
15,"Lota lota",0.2
15,"Lumpenus lampretaeformis",0
15,"Lutra lutra",0.2
15,"Macoma calcarea",0.4
15,"Merlangius merlangus",0.4
15,"Monoporeia affinis",0
15,"Myoxocephalus scorpius",0
15,"Oenanthe oenanthe ",0.2
15,"Petromyzon marinus",0.4
15,"Phoca vitulina vitulina",0.4
15,"Phocoena phocoena",0.8
15,"Pontoporeia femorata",0
15,"Saduria entomon",0
15,"Salmo salar",0.4
15,"Salmo trutta",0.4
15,"Scophthalmus maximus",0.2
15,"Somateria mollissima ",0.4
15,"Spinachia spinachia",0
15,"Syngnathus typhle",0
15,"Taurulus bubalis",0
15,"Vanellus vanellus ",0.2
