"rgn_id","species","sust_coeff"
13,"Blue mussel",0.93
13,"Clams, etc. nei",0.811765
13,"Common edible cockle",0.733333
13,"European seabass",0.57
13,"Pacific cupped oyster",0.53
13,"Rainbow trout",0.566667
13,"Turbot",0.5
14,"Atlantic salmon",0.53
14,"Blue mussel",0.77
14,"European flat oyster",0.87
14,"Rainbow trout",0.53
15,"Atlantic cod",0.283333
15,"Atlantic salmon",0.5
15,"Blue mussel",0.93
15,"European eel",0.43
15,"European flounder",0.44401
15,"European whitefish",0.44401
15,"Marine fishes nei",0.477778
15,"Rainbow trout",0.566667
15,"Sea trout",0.466667
15,"Turbot",0.5
16,NA,NA
17,"Abalones nei",0.547778
17,"Akiami paste shrimp",0.366667
17,"Amberjacks nei",0.44401
17,"American cupped oyster",0.887879
17,"Anadara clams nei",0.811765
17,"Aquatic invertebrates nei",0.542157
17,"Arctic char",0.531667
17,"Areolate grouper",0.44401
17,"Atlantic bluefin tuna",0.325
17,"Atlantic cod",0.303333
17,"Atlantic ditch shrimp",0.366667
17,"Atlantic halibut",0.532222
17,"Atlantic salmon",0.389309
17,"Atlantic salmon (Atl)",0.17
17,"Atlantic salmon (br)",0.6
17,"Atlantic salmon (Pac)",0.27
17,"Atlantic wolffish",0.53
17,"Australian mussel",0.811765
17,"Ballan wrasse",0.44401
17,"Baltic prawn",0.47
17,"Banana prawn",0.264286
17,"Banana prawn (br)",0.27
17,"Banded carpet shell",0.811765
17,"Barramundi",0.197386
17,"Bastard halibut",0.44401
17,"Bastard halibuts nei",0.44401
17,"Bear paw clam",0.811765
17,"Black seabass",0.44401
17,"Blackhead seabream",0.44401
17,"Blacklip abalone",0.811765
17,"Blacklip pearl oyster",0.811765
17,"Blackspot(=red) seabream",0.44401
17,"blood cockle",0.811765
17,"Blood cockle",0.668889
17,"Blood cockle (Ind)",0.67
17,"Blood cockle (India)",0.67
17,"Blue crab",0.416667
17,"Blue mussel",0.896476
17,"Blue shrimp",0.372222
17,"Blue swimming crab",0.416667
17,"Bluefish",0.44401
17,"Bluespot mullet",0.44401
17,"Brill",0.57
17,"Brine shrimp",0.366667
17,"Brown meagre",0.44401
17,"Brown tiger prawn",0.366667
17,"Brown-marbled grouper",0.333333
17,"Butter clam",0.811765
17,"Callinectes swimcrabs nei",0.416667
17,"Caramote prawn",0.366667
17,"Carpet shells nei",0.8
17,"Chars nei",0.44401
17,"Chilean flat oyster",0.811765
17,"Chilean mussel",0.811765
17,"Chinook(=Spring=King)salmon",0.370833
17,"Cholga mussel",0.811765
17,"Choro mussel",0.811765
17,"Clams, etc. nei",0.811765
17,"Cobia",0.44401
17,"Cockles nei",0.811765
17,"Coho(=Silver)salmon",0.342
17,"Common cuttlefish",0.6
17,"Common dentex",0.44401
17,"Common edible cockle",0.732667
17,"Common pandora",0.44401
17,"Common prawn",0.366667
17,"Common snook",0.44401
17,"Common sole",0.532778
17,"Common two-banded seabream",0.44401
17,"Cortez oyster",0.811765
17,"Crevalle jack",0.44401
17,"Crimson seabream",0.44401
17,"Croakers, drums nei",0.44401
17,"Crocus giant clam",0.811765
17,"Cupped oysters nei",0.888698
17,"Cupped oysters nei (br)",1
17,"Cupped oysters nei (Ind)",0.83
17,"Cupped oysters nei (India)",0.83
17,"Daggertooth pike conger",0.44401
17,"Donax clams",0.811765
17,"Dotted gizzard shad",0.44401
17,"Drums nei",0.44401
17,"Eastern king prawn",0.366667
17,"Eastern school shrimp",0.366667
17,"Elongate giant clam",0.811765
17,"European eel",0.444343
17,"European eel (br)",0.43
17,"European flat oyster",0.820905
17,"European flounder",0.44401
17,"European seabass",0.457111
17,"European seabass (br)",0.418
17,"European whitefish",0.44401
17,"False abalone",0.73
17,"Filefishes nei",0.44401
17,"Filefishes, leatherjackets nei",0.44401
17,"Finfishes nei",0.44401
17,"Flat and cupped oysters nei",0.831667
17,"Flat oysters nei",0.87
17,"Flatfishes nei",0.465556
17,"Flathead grey mullet",0.414162
17,"Flathead grey mullet (br)",0.4
17,"Flathead lobster",0.416667
17,"Fleshy prawn",0.366667
17,"Florida pompano",0.44401
17,"Fluted giant clam",0.811765
17,"Fourfinger threadfin",0.44401
17,"Gasar cupped oyster",0.731667
17,"Gazami crab",0.416667
17,"Giant clam",0.811765
17,"Giant tiger prawn",0.269615
17,"Giant tiger prawn (br)",0.165
17,"Gilthead seabream",0.292662
17,"Gilthead seabream (br)",0.2575
17,"Globose clam",0.811765
17,"Gobies nei",0.531667
17,"Golden carpet shell",0.811765
17,"Golden trevally",0.44401
17,"Goldlined seabream",0.44401
17,"Goldsilk seabream",0.44401
17,"Greasy grouper",0.44401
17,"Greasyback shrimp",0.372222
17,"Great Atlantic scallop",0.811765
17,"Greater amberjack",0.44401
17,"Green mussel",0.8
17,"Green tiger prawn",0.366667
17,"Grooved carpet shell",0.867222
17,"Groundfishes nei",0.44401
17,"Groupers nei",0.331515
17,"Groupers nei (Ind)",0.33
17,"Groupers, seabasses nei",0.33
17,"Groupers, seabasses nei (br)",0.33
17,"Gudgeons, sleepers nei",0.44401
17,"Haddock",0.531667
17,"Hong Kong grouper",0.44401
17,"Hooded oyster",0.811765
17,"Horned turban",0.811765
17,"Horse mussels nei",0.811765
17,"Humpback grouper",0.44401
17,"Indian backwater oyster",0.811765
17,"Indian white prawn",0.41
17,"Indo-Pacific swamp crab",0.416667
17,"Indonesian snakehead",0.44401
17,"Inflated ark",0.811765
17,"Jacks, crevalles nei",0.44401
17,"Japanese abalone",0.811765
17,"Japanese amberjack",0.44401
17,"Japanese carpet shell",0.841667
17,"Japanese eel",0.44401
17,"Japanese hard clam",0.811765
17,"Japanese jack mackerel",0.44401
17,"Japanese meagre",0.44401
17,"Japanese sea cucumber",0.571405
17,"Japanese seabass",0.44401
17,"Japanese spiny lobster",0.416667
17,"Jellyfishes nei",0.571405
17,"John's snapper",0.433333
17,"Korean mussel",0.8
17,"Korean rockfish",0.44401
17,"Kuruma prawn",0.441368
17,"Kuruma prawn (br)",0.5
17,"Large yellow croaker",0.44401
17,"Largemouth black bass",0.44401
17,"Lebranche mullet",0.44401
17,"Lefteye flounders nei",0.44401
17,"Mackerels nei",0.44401
17,"Malabar grouper",0.44401
17,"Mangrove cupped oyster",0.811765
17,"Mangrove red snapper",0.433333
17,"Marble goby",0.44401
17,"Marbled spinefoot",0.44401
17,"Marine crabs nei",0.416667
17,"Marine crustaceans nei",0.3
17,"Marine fishes nei",0.4777
17,"Marine molluscs nei",0.533125
17,"Masu(=Cherry) salmon",0.44401
17,"Meagre",0.44401
17,"Mediterranean mussel",0.82
17,"Metapenaeus shrimps nei",0.372222
17,"Milkfish",0.41219
17,"Milkfish (br)",0.37
17,"Mojarras(=Silver-biddies) nei",0.44401
17,"Mud spiny lobster",0.416667
17,"Mullets nei",0.553571
17,"Mullets nei (br)",0.67
17,"Natantian decapods nei",0.532222
17,"New Zealand mussel",0.8
17,"Northern quahog(=Hard clam)",0.811765
17,"Northern white shrimp",0.366667
17,"Octopuses nei",0.532222
17,"Octopuses, etc. nei",0.566667
17,"Okhotsk atka mackerel",0.44401
17,"Olympia oyster",0.811765
17,"Orange mud crab",0.416667
17,"Orange-spotted grouper",0.333333
17,"Pacific bluefin tuna",0.44401
17,"Pacific calico scallop",0.811765
17,"Pacific cupped oyster",0.770286
17,"Pacific cupped oyster (Atl)",0.77
17,"Pacific cupped oyster (br)",1
17,"Pacific cupped oyster (Med)",0.53
17,"Pacific geoduck",0.811765
17,"Pacific horse clam",0.811765
17,"Pacific lion's paw",0.811765
17,"Pacific littleneck clam",0.811765
17,"Palaemonid shrimps nei",0.366667
17,"Palinurid spiny lobsters nei",0.416667
17,"Papuan black snapper",0.44401
17,"Pargo breams nei",0.44401
17,"Pearl oyster shells nei",0.811765
17,"Pen shells nei",0.811765
17,"Penaeus shrimps nei",0.266508
17,"Penguin wing oyster",0.811765
17,"Peppery furrow",0.811765
17,"Percoids nei",0.44401
17,"Periwinkles nei",0.811765
17,"Perlemoen abalone",0.631667
17,"Peruvian calico scallop",0.833333
17,"Pollack",0.44401
17,"Porgies, seabreams nei",0.44401
17,"Portunus swimcrabs nei",0.416667
17,"Puffers nei",0.44401
17,"Pullet carpet shell",0.831667
17,"Queen scallop",0.811765
17,"Rainbow trout",0.566481
17,"Red abalone",0.811765
17,"Red bait",0.6
17,"Red drum",0.367333
17,"Red porgy",0.44401
17,"Redtail prawn",0.366667
17,"Righteye flounders nei",0.44401
17,"Rooster venus",0.811765
17,"Russell's snapper",0.44401
17,"Salmonids nei",0.44401
17,"Sand gaper",0.811765
17,"Sargo breams nei",0.4
17,"Scallops nei",0.833333
17,"Scats",0.44401
17,"Scorpionfishes nei",0.44401
17,"Sea cucumbers nei",0.571405
17,"Sea mussels nei",0.794792
17,"Sea snails",0.811765
17,"Sea squirts nei",0.6
17,"Sea trout",0.467333
17,"Sea urchins nei",0.5
17,"Seabasses nei",0.5
17,"Senegalese sole",0.44401
17,"Sharpsnout seabream",0.44401
17,"Shi drum",0.44401
17,"Silversides(=Sand smelts) nei",0.44401
17,"Slipper cupped oyster",0.811765
17,"Smooth giant clam",0.811765
17,"Smooth mactra",0.77
17,"Snappers nei",0.432857
17,"Snappers, jobfishes nei",0.44401
17,"Snooks(=Robalos) nei",0.44401
17,"Snubnose pompano",0.44401
17,"So-iuy mullet",0.63
17,"Sobaity seabream",0.44401
17,"Solen razor clams nei",0.811765
17,"Soles nei",0.44401
17,"South American rock mussel",0.811765
17,"Southern Australia scallop",0.811765
17,"Southern bluefin tuna",0.1
17,"Southern white shrimp",0.366667
17,"Spinefeet(=Rabbitfishes) nei",0.44401
17,"Spinous spider crab",0.416667
17,"Spiny lobsters nei",0.416667
17,"Spotted coralgrouper",0.333333
17,"Spotted rose snapper",0.44401
17,"Spotted wolffish",0.53
17,"Squaretail mullet",0.44401
17,"Stony sea urchin",0.5
17,"Streaked spinefoot",0.44401
17,"Striped bass, hybrid",0.44401
17,"Striped venus",0.811765
17,"Stromboid conchs nei",0.811765
17,"Sturgeons nei",0.565
17,"Swimming crabs, etc. nei",0.416667
17,"Sydney cupped oyster",0.811765
17,"Tarpon",0.44401
17,"Thinlip grey mullet",0.44401
17,"Tropical spiny lobsters nei",0.416667
17,"Trumpet emperor",0.44401
17,"Tuberculate abalone",0.811765
17,"Turbot",0.5
17,"Two-spot red snapper",0.44401
17,"Venus clams nei",0.811765
17,"Warty venus",0.811765
17,"White seabream",0.44401
17,"White trevally",0.44401
17,"White-spotted spinefoot",0.44401
17,"Whiteleg shrimp",0.373241
17,"Whiteleg shrimp (Atl)",0.37
17,"Whiteleg shrimp (br)",0.43
17,"Whiteleg shrimp (Pac)",0.37
17,"Whitemouth croaker",0.44401
17,"Yellowback seabream",0.44401
17,"Yellowfin seabream",0.44401
17,"Yellowfin tuna",0.1
17,"Yesso scallop",0.834
18,"Abalones nei",0.547778
18,"Akiami paste shrimp",0.366667
18,"Amberjacks nei",0.44401
18,"American cupped oyster",0.887879
18,"Anadara clams nei",0.811765
18,"Aquatic invertebrates nei",0.542157
18,"Arctic char",0.531667
18,"Areolate grouper",0.44401
18,"Atlantic bluefin tuna",0.325
18,"Atlantic cod",0.303333
18,"Atlantic ditch shrimp",0.366667
18,"Atlantic halibut",0.532222
18,"Atlantic salmon",0.389309
18,"Atlantic salmon (Atl)",0.17
18,"Atlantic salmon (br)",0.6
18,"Atlantic salmon (Pac)",0.27
18,"Atlantic wolffish",0.53
18,"Australian mussel",0.811765
18,"Ballan wrasse",0.44401
18,"Baltic prawn",0.47
18,"Banana prawn",0.264286
18,"Banana prawn (br)",0.27
18,"Banded carpet shell",0.811765
18,"Barramundi",0.197386
18,"Bastard halibut",0.44401
18,"Bastard halibuts nei",0.44401
18,"Bear paw clam",0.811765
18,"Black seabass",0.44401
18,"Blackhead seabream",0.44401
18,"Blacklip abalone",0.811765
18,"Blacklip pearl oyster",0.811765
18,"Blackspot(=red) seabream",0.44401
18,"blood cockle",0.811765
18,"Blood cockle",0.668889
18,"Blood cockle (Ind)",0.67
18,"Blood cockle (India)",0.67
18,"Blue crab",0.416667
18,"Blue mussel",0.896476
18,"Blue shrimp",0.372222
18,"Blue swimming crab",0.416667
18,"Bluefish",0.44401
18,"Bluespot mullet",0.44401
18,"Brill",0.57
18,"Brine shrimp",0.366667
18,"Brown meagre",0.44401
18,"Brown tiger prawn",0.366667
18,"Brown-marbled grouper",0.333333
18,"Butter clam",0.811765
18,"Callinectes swimcrabs nei",0.416667
18,"Caramote prawn",0.366667
18,"Carpet shells nei",0.8
18,"Chars nei",0.44401
18,"Chilean flat oyster",0.811765
18,"Chilean mussel",0.811765
18,"Chinook(=Spring=King)salmon",0.370833
18,"Cholga mussel",0.811765
18,"Choro mussel",0.811765
18,"Clams, etc. nei",0.811765
18,"Cobia",0.44401
18,"Cockles nei",0.811765
18,"Coho(=Silver)salmon",0.342
18,"Common cuttlefish",0.6
18,"Common dentex",0.44401
18,"Common edible cockle",0.732667
18,"Common pandora",0.44401
18,"Common prawn",0.366667
18,"Common snook",0.44401
18,"Common sole",0.532778
18,"Common two-banded seabream",0.44401
18,"Cortez oyster",0.811765
18,"Crevalle jack",0.44401
18,"Crimson seabream",0.44401
18,"Croakers, drums nei",0.44401
18,"Crocus giant clam",0.811765
18,"Cupped oysters nei",0.888698
18,"Cupped oysters nei (br)",1
18,"Cupped oysters nei (Ind)",0.83
18,"Cupped oysters nei (India)",0.83
18,"Daggertooth pike conger",0.44401
18,"Donax clams",0.811765
18,"Dotted gizzard shad",0.44401
18,"Drums nei",0.44401
18,"Eastern king prawn",0.366667
18,"Eastern school shrimp",0.366667
18,"Elongate giant clam",0.811765
18,"European eel",0.444343
18,"European eel (br)",0.43
18,"European flat oyster",0.820905
18,"European flounder",0.44401
18,"European seabass",0.457111
18,"European seabass (br)",0.418
18,"European whitefish",0.44401
18,"False abalone",0.73
18,"Filefishes nei",0.44401
18,"Filefishes, leatherjackets nei",0.44401
18,"Finfishes nei",0.44401
18,"Flat and cupped oysters nei",0.831667
18,"Flat oysters nei",0.87
18,"Flatfishes nei",0.465556
18,"Flathead grey mullet",0.414162
18,"Flathead grey mullet (br)",0.4
18,"Flathead lobster",0.416667
18,"Fleshy prawn",0.366667
18,"Florida pompano",0.44401
18,"Fluted giant clam",0.811765
18,"Fourfinger threadfin",0.44401
18,"Gasar cupped oyster",0.731667
18,"Gazami crab",0.416667
18,"Giant clam",0.811765
18,"Giant tiger prawn",0.269615
18,"Giant tiger prawn (br)",0.165
18,"Gilthead seabream",0.292662
18,"Gilthead seabream (br)",0.2575
18,"Globose clam",0.811765
18,"Gobies nei",0.531667
18,"Golden carpet shell",0.811765
18,"Golden trevally",0.44401
18,"Goldlined seabream",0.44401
18,"Goldsilk seabream",0.44401
18,"Greasy grouper",0.44401
18,"Greasyback shrimp",0.372222
18,"Great Atlantic scallop",0.811765
18,"Greater amberjack",0.44401
18,"Green mussel",0.8
18,"Green tiger prawn",0.366667
18,"Grooved carpet shell",0.867222
18,"Groundfishes nei",0.44401
18,"Groupers nei",0.331515
18,"Groupers nei (Ind)",0.33
18,"Groupers, seabasses nei",0.33
18,"Groupers, seabasses nei (br)",0.33
18,"Gudgeons, sleepers nei",0.44401
18,"Haddock",0.531667
18,"Hong Kong grouper",0.44401
18,"Hooded oyster",0.811765
18,"Horned turban",0.811765
18,"Horse mussels nei",0.811765
18,"Humpback grouper",0.44401
18,"Indian backwater oyster",0.811765
18,"Indian white prawn",0.41
18,"Indo-Pacific swamp crab",0.416667
18,"Indonesian snakehead",0.44401
18,"Inflated ark",0.811765
18,"Jacks, crevalles nei",0.44401
18,"Japanese abalone",0.811765
18,"Japanese amberjack",0.44401
18,"Japanese carpet shell",0.841667
18,"Japanese eel",0.44401
18,"Japanese hard clam",0.811765
18,"Japanese jack mackerel",0.44401
18,"Japanese meagre",0.44401
18,"Japanese sea cucumber",0.571405
18,"Japanese seabass",0.44401
18,"Japanese spiny lobster",0.416667
18,"Jellyfishes nei",0.571405
18,"John's snapper",0.433333
18,"Korean mussel",0.8
18,"Korean rockfish",0.44401
18,"Kuruma prawn",0.441368
18,"Kuruma prawn (br)",0.5
18,"Large yellow croaker",0.44401
18,"Largemouth black bass",0.44401
18,"Lebranche mullet",0.44401
18,"Lefteye flounders nei",0.44401
18,"Mackerels nei",0.44401
18,"Malabar grouper",0.44401
18,"Mangrove cupped oyster",0.811765
18,"Mangrove red snapper",0.433333
18,"Marble goby",0.44401
18,"Marbled spinefoot",0.44401
18,"Marine crabs nei",0.416667
18,"Marine crustaceans nei",0.3
18,"Marine fishes nei",0.4777
18,"Marine molluscs nei",0.533125
18,"Masu(=Cherry) salmon",0.44401
18,"Meagre",0.44401
18,"Mediterranean mussel",0.82
18,"Metapenaeus shrimps nei",0.372222
18,"Milkfish",0.41219
18,"Milkfish (br)",0.37
18,"Mojarras(=Silver-biddies) nei",0.44401
18,"Mud spiny lobster",0.416667
18,"Mullets nei",0.553571
18,"Mullets nei (br)",0.67
18,"Natantian decapods nei",0.532222
18,"New Zealand mussel",0.8
18,"Northern quahog(=Hard clam)",0.811765
18,"Northern white shrimp",0.366667
18,"Octopuses nei",0.532222
18,"Octopuses, etc. nei",0.566667
18,"Okhotsk atka mackerel",0.44401
18,"Olympia oyster",0.811765
18,"Orange mud crab",0.416667
18,"Orange-spotted grouper",0.333333
18,"Pacific bluefin tuna",0.44401
18,"Pacific calico scallop",0.811765
18,"Pacific cupped oyster",0.770286
18,"Pacific cupped oyster (Atl)",0.77
18,"Pacific cupped oyster (br)",1
18,"Pacific cupped oyster (Med)",0.53
18,"Pacific geoduck",0.811765
18,"Pacific horse clam",0.811765
18,"Pacific lion's paw",0.811765
18,"Pacific littleneck clam",0.811765
18,"Palaemonid shrimps nei",0.366667
18,"Palinurid spiny lobsters nei",0.416667
18,"Papuan black snapper",0.44401
18,"Pargo breams nei",0.44401
18,"Pearl oyster shells nei",0.811765
18,"Pen shells nei",0.811765
18,"Penaeus shrimps nei",0.266508
18,"Penguin wing oyster",0.811765
18,"Peppery furrow",0.811765
18,"Percoids nei",0.44401
18,"Periwinkles nei",0.811765
18,"Perlemoen abalone",0.631667
18,"Peruvian calico scallop",0.833333
18,"Pollack",0.44401
18,"Porgies, seabreams nei",0.44401
18,"Portunus swimcrabs nei",0.416667
18,"Puffers nei",0.44401
18,"Pullet carpet shell",0.831667
18,"Queen scallop",0.811765
18,"Rainbow trout",0.566481
18,"Red abalone",0.811765
18,"Red bait",0.6
18,"Red drum",0.367333
18,"Red porgy",0.44401
18,"Redtail prawn",0.366667
18,"Righteye flounders nei",0.44401
18,"Rooster venus",0.811765
18,"Russell's snapper",0.44401
18,"Salmonids nei",0.44401
18,"Sand gaper",0.811765
18,"Sargo breams nei",0.4
18,"Scallops nei",0.833333
18,"Scats",0.44401
18,"Scorpionfishes nei",0.44401
18,"Sea cucumbers nei",0.571405
18,"Sea mussels nei",0.794792
18,"Sea snails",0.811765
18,"Sea squirts nei",0.6
18,"Sea trout",0.467333
18,"Sea urchins nei",0.5
18,"Seabasses nei",0.5
18,"Senegalese sole",0.44401
18,"Sharpsnout seabream",0.44401
18,"Shi drum",0.44401
18,"Silversides(=Sand smelts) nei",0.44401
18,"Slipper cupped oyster",0.811765
18,"Smooth giant clam",0.811765
18,"Smooth mactra",0.77
18,"Snappers nei",0.432857
18,"Snappers, jobfishes nei",0.44401
18,"Snooks(=Robalos) nei",0.44401
18,"Snubnose pompano",0.44401
18,"So-iuy mullet",0.63
18,"Sobaity seabream",0.44401
18,"Solen razor clams nei",0.811765
18,"Soles nei",0.44401
18,"South American rock mussel",0.811765
18,"Southern Australia scallop",0.811765
18,"Southern bluefin tuna",0.1
18,"Southern white shrimp",0.366667
18,"Spinefeet(=Rabbitfishes) nei",0.44401
18,"Spinous spider crab",0.416667
18,"Spiny lobsters nei",0.416667
18,"Spotted coralgrouper",0.333333
18,"Spotted rose snapper",0.44401
18,"Spotted wolffish",0.53
18,"Squaretail mullet",0.44401
18,"Stony sea urchin",0.5
18,"Streaked spinefoot",0.44401
18,"Striped bass, hybrid",0.44401
18,"Striped venus",0.811765
18,"Stromboid conchs nei",0.811765
18,"Sturgeons nei",0.565
18,"Swimming crabs, etc. nei",0.416667
18,"Sydney cupped oyster",0.811765
18,"Tarpon",0.44401
18,"Thinlip grey mullet",0.44401
18,"Tropical spiny lobsters nei",0.416667
18,"Trumpet emperor",0.44401
18,"Tuberculate abalone",0.811765
18,"Turbot",0.5
18,"Two-spot red snapper",0.44401
18,"Venus clams nei",0.811765
18,"Warty venus",0.811765
18,"White seabream",0.44401
18,"White trevally",0.44401
18,"White-spotted spinefoot",0.44401
18,"Whiteleg shrimp",0.373241
18,"Whiteleg shrimp (Atl)",0.37
18,"Whiteleg shrimp (br)",0.43
18,"Whiteleg shrimp (Pac)",0.37
18,"Whitemouth croaker",0.44401
18,"Yellowback seabream",0.44401
18,"Yellowfin seabream",0.44401
18,"Yellowfin tuna",0.1
18,"Yesso scallop",0.834
19,"Aquatic invertebrates nei",0.542157
19,"Atlantic cod",0.283333
19,"Atlantic salmon",0.43
19,"Cupped oysters nei",0.888095
19,"Flatfishes nei",0.43
19,"Japanese sea cucumber",0.571405
19,"Marine fishes nei",0.43
19,"Mediterranean mussel",0.8
19,"Mullets nei",0.5
19,"Sea mussels nei",0.77
19,"Sea trout",0.47
19,"Sea urchins nei",0.5
19,"Sturgeons nei",0.53
19,"Yesso scallop",0.8
20,"Atlantic salmon",0.53
20,"Blue mussel",0.77
20,"European flat oyster",0.87
20,"Rainbow trout",0.53
21,"Abalones nei",0.547778
21,"Akiami paste shrimp",0.366667
21,"Amberjacks nei",0.44401
21,"American cupped oyster",0.887879
21,"Anadara clams nei",0.811765
21,"Aquatic invertebrates nei",0.542157
21,"Arctic char",0.531667
21,"Areolate grouper",0.44401
21,"Atlantic bluefin tuna",0.325
21,"Atlantic cod",0.303333
21,"Atlantic ditch shrimp",0.366667
21,"Atlantic halibut",0.532222
21,"Atlantic salmon",0.389309
21,"Atlantic salmon (Atl)",0.17
21,"Atlantic salmon (br)",0.6
21,"Atlantic salmon (Pac)",0.27
21,"Atlantic wolffish",0.53
21,"Australian mussel",0.811765
21,"Ballan wrasse",0.44401
21,"Baltic prawn",0.47
21,"Banana prawn",0.264286
21,"Banana prawn (br)",0.27
21,"Banded carpet shell",0.811765
21,"Barramundi",0.197386
21,"Bastard halibut",0.44401
21,"Bastard halibuts nei",0.44401
21,"Bear paw clam",0.811765
21,"Black seabass",0.44401
21,"Blackhead seabream",0.44401
21,"Blacklip abalone",0.811765
21,"Blacklip pearl oyster",0.811765
21,"Blackspot(=red) seabream",0.44401
21,"blood cockle",0.811765
21,"Blood cockle",0.668889
21,"Blood cockle (Ind)",0.67
21,"Blood cockle (India)",0.67
21,"Blue crab",0.416667
21,"Blue mussel",0.896476
21,"Blue shrimp",0.372222
21,"Blue swimming crab",0.416667
21,"Bluefish",0.44401
21,"Bluespot mullet",0.44401
21,"Brill",0.57
21,"Brine shrimp",0.366667
21,"Brown meagre",0.44401
21,"Brown tiger prawn",0.366667
21,"Brown-marbled grouper",0.333333
21,"Butter clam",0.811765
21,"Callinectes swimcrabs nei",0.416667
21,"Caramote prawn",0.366667
21,"Carpet shells nei",0.8
21,"Chars nei",0.44401
21,"Chilean flat oyster",0.811765
21,"Chilean mussel",0.811765
21,"Chinook(=Spring=King)salmon",0.370833
21,"Cholga mussel",0.811765
21,"Choro mussel",0.811765
21,"Clams, etc. nei",0.811765
21,"Cobia",0.44401
21,"Cockles nei",0.811765
21,"Coho(=Silver)salmon",0.342
21,"Common cuttlefish",0.6
21,"Common dentex",0.44401
21,"Common edible cockle",0.732667
21,"Common pandora",0.44401
21,"Common prawn",0.366667
21,"Common snook",0.44401
21,"Common sole",0.532778
21,"Common two-banded seabream",0.44401
21,"Cortez oyster",0.811765
21,"Crevalle jack",0.44401
21,"Crimson seabream",0.44401
21,"Croakers, drums nei",0.44401
21,"Crocus giant clam",0.811765
21,"Cupped oysters nei",0.888698
21,"Cupped oysters nei (br)",1
21,"Cupped oysters nei (Ind)",0.83
21,"Cupped oysters nei (India)",0.83
21,"Daggertooth pike conger",0.44401
21,"Donax clams",0.811765
21,"Dotted gizzard shad",0.44401
21,"Drums nei",0.44401
21,"Eastern king prawn",0.366667
21,"Eastern school shrimp",0.366667
21,"Elongate giant clam",0.811765
21,"European eel",0.444343
21,"European eel (br)",0.43
21,"European flat oyster",0.820905
21,"European flounder",0.44401
21,"European seabass",0.457111
21,"European seabass (br)",0.418
21,"European whitefish",0.44401
21,"False abalone",0.73
21,"Filefishes nei",0.44401
21,"Filefishes, leatherjackets nei",0.44401
21,"Finfishes nei",0.44401
21,"Flat and cupped oysters nei",0.831667
21,"Flat oysters nei",0.87
21,"Flatfishes nei",0.465556
21,"Flathead grey mullet",0.414162
