"TIME","TIME_LABEL","GEO","GEO_LABEL","SEX","AGE","UNIT","Value","Flag and Footnotes"
1999,1999,"DE14","Tübingen","Total","From 15 to 64 years","Percentage",69.2,""
1999,1999,"DE21","Oberbayern","Total","From 15 to 64 years","Percentage",71.8,""
1999,1999,"DE22","Niederbayern","Total","From 15 to 64 years","Percentage",70.2,""
1999,1999,"DE23","Oberpfalz","Total","From 15 to 64 years","Percentage",69.5,""
1999,1999,"DE24","Oberfranken","Total","From 15 to 64 years","Percentage",69,""
1999,1999,"DE25","Mittelfranken","Total","From 15 to 64 years","Percentage",68.4,""
1999,1999,"DE26","Unterfranken","Total","From 15 to 64 years","Percentage",67.5,""
1999,1999,"DE27","Schwaben","Total","From 15 to 64 years","Percentage",70.9,""
1999,1999,"DE30","Berlin","Total","From 15 to 64 years","Percentage",60.2,""
1999,1999,"DE40","Brandenburg","Total","From 15 to 64 years","Percentage",62.7,""
1999,1999,"DE50","Bremen","Total","From 15 to 64 years","Percentage",59.8,""
1999,1999,"DE60","Hamburg","Total","From 15 to 64 years","Percentage",65.8,""
1999,1999,"DE71","Darmstadt","Total","From 15 to 64 years","Percentage",67,""
1999,1999,"DE72","Gießen","Total","From 15 to 64 years","Percentage",63.7,""
1999,1999,"DE73","Kassel","Total","From 15 to 64 years","Percentage",63.9,""
1999,1999,"DE80","Mecklenburg-Vorpommern","Total","From 15 to 64 years","Percentage",61,""
1999,1999,"DE91","Braunschweig","Total","From 15 to 64 years","Percentage",62.1,""
1999,1999,"DE92","Hannover","Total","From 15 to 64 years","Percentage",64.3,""
1999,1999,"DE93","Lüneburg","Total","From 15 to 64 years","Percentage",65.1,""
1999,1999,"DE94","Weser-Ems","Total","From 15 to 64 years","Percentage",64.1,""
1999,1999,"DEA1","Düsseldorf","Total","From 15 to 64 years","Percentage",61.4,""
1999,1999,"DEA2","Köln","Total","From 15 to 64 years","Percentage",62.5,""
1999,1999,"DEA3","Münster","Total","From 15 to 64 years","Percentage",61.1,""
1999,1999,"DEA4","Detmold","Total","From 15 to 64 years","Percentage",65.1,""
1999,1999,"DEA5","Arnsberg","Total","From 15 to 64 years","Percentage",60.9,""
1999,1999,"DEB1","Koblenz","Total","From 15 to 64 years","Percentage",63.9,""
1999,1999,"DEB2","Trier","Total","From 15 to 64 years","Percentage",63.7,""
1999,1999,"DEB3","Rheinhessen-Pfalz","Total","From 15 to 64 years","Percentage",66.3,""
1999,1999,"dec-00","Saarland","Total","From 15 to 64 years","Percentage",60.9,""
1999,1999,"DED2","Dresden","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"DED4","Chemnitz","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"DED5","Leipzig","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"DEE0","Sachsen-Anhalt","Total","From 15 to 64 years","Percentage",59.5,""
1999,1999,"DEF0","Schleswig-Holstein","Total","From 15 to 64 years","Percentage",65.7,""
1999,1999,"DEG0","Thüringen","Total","From 15 to 64 years","Percentage",64.8,""
1999,1999,"EE00","Eesti","Total","From 15 to 64 years","Percentage",61.8,""
1999,1999,"IE01","Border, Midland and Western","Total","From 15 to 64 years","Percentage",59.4,""
1999,1999,"IE02","Southern and Eastern","Total","From 15 to 64 years","Percentage",63.5,""
1999,1999,"EL51","Anatoliki Makedonia, Thraki","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"EL52","Kentriki Makedonia","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"EL53","Dytiki Makedonia","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"EL54","Ipeiros","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"EL11","Anatoliki Makedonia, Thraki (NUTS 2010)","Total","From 15 to 64 years","Percentage",58.7,""
1999,1999,"EL12","Kentriki Makedonia (NUTS 2010)","Total","From 15 to 64 years","Percentage",55.1,""
1999,1999,"EL13","Dytiki Makedonia (NUTS 2010)","Total","From 15 to 64 years","Percentage",54.2,""
1999,1999,"EL14","Thessalia (NUTS 2010)","Total","From 15 to 64 years","Percentage",55.6,""
1999,1999,"EL61","Thessalia","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"EL62","Ionia Nisia","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"EL63","Dytiki Ellada","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"EL64","Sterea Ellada","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"EL65","Peloponnisos","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"EL21","Ipeiros (NUTS 2010)","Total","From 15 to 64 years","Percentage",53.3,""
1999,1999,"EL22","Ionia Nisia (NUTS 2010)","Total","From 15 to 64 years","Percentage",63.6,""
1999,1999,"EL23","Dytiki Ellada (NUTS 2010)","Total","From 15 to 64 years","Percentage",55.4,""
1999,1999,"EL24","Sterea Ellada (NUTS 2010)","Total","From 15 to 64 years","Percentage",54.9,""
1999,1999,"EL25","Peloponnisos (NUTS 2010)","Total","From 15 to 64 years","Percentage",61.2,""
1999,1999,"EL30","Attiki","Total","From 15 to 64 years","Percentage",54.2,""
1999,1999,"EL41","Voreio Aigaio","Total","From 15 to 64 years","Percentage",51.8,""
1999,1999,"EL42","Notio Aigaio","Total","From 15 to 64 years","Percentage",61.2,""
1999,1999,"EL43","Kriti","Total","From 15 to 64 years","Percentage",65.3,""
1999,1999,"ES11","Galicia","Total","From 15 to 64 years","Percentage",53.2,""
1999,1999,"ES12","Principado de Asturias","Total","From 15 to 64 years","Percentage",46.4,""
1999,1999,"ES13","Cantabria","Total","From 15 to 64 years","Percentage",49.4,""
1999,1999,"ES21","País Vasco","Total","From 15 to 64 years","Percentage",55.4,""
1999,1999,"ES22","Comunidad Foral de Navarra","Total","From 15 to 64 years","Percentage",60,""
1999,1999,"ES23","La Rioja","Total","From 15 to 64 years","Percentage",57.8,""
1999,1999,"ES24","Aragón","Total","From 15 to 64 years","Percentage",57.7,""
1999,1999,"ES30","Comunidad de Madrid","Total","From 15 to 64 years","Percentage",56.7,""
1999,1999,"ES41","Castilla y León","Total","From 15 to 64 years","Percentage",53,""
1999,1999,"ES42","Castilla-la Mancha","Total","From 15 to 64 years","Percentage",52.9,""
1999,1999,"ES43","Extremadura","Total","From 15 to 64 years","Percentage",46.2,""
1999,1999,"ES51","Cataluña","Total","From 15 to 64 years","Percentage",61.4,""
1999,1999,"ES52","Comunidad Valenciana","Total","From 15 to 64 years","Percentage",55.6,""
1999,1999,"ES53","Illes Balears","Total","From 15 to 64 years","Percentage",62.6,""
1999,1999,"ES61","Andalucía","Total","From 15 to 64 years","Percentage",44.1,""
1999,1999,"ES62","Región de Murcia","Total","From 15 to 64 years","Percentage",53.1,""
1999,1999,"ES63","Ciudad Autónoma de Ceuta (ES)","Total","From 15 to 64 years","Percentage",43.4,""
1999,1999,"ES64","Ciudad Autónoma de Melilla (ES)","Total","From 15 to 64 years","Percentage",46.7,""
1999,1999,"ES70","Canarias (ES)","Total","From 15 to 64 years","Percentage",53.4,""
1999,1999,"FR10","Île de France","Total","From 15 to 64 years","Percentage",64.6,""
1999,1999,"FR21","Champagne-Ardenne","Total","From 15 to 64 years","Percentage",58.1,""
1999,1999,"FR22","Picardie","Total","From 15 to 64 years","Percentage",58.9,""
1999,1999,"FR23","Haute-Normandie","Total","From 15 to 64 years","Percentage",60,""
1999,1999,"FR24","Centre (FR)","Total","From 15 to 64 years","Percentage",63.8,""
1999,1999,"FR25","Basse-Normandie","Total","From 15 to 64 years","Percentage",61.3,""
1999,1999,"FR26","Bourgogne","Total","From 15 to 64 years","Percentage",62.5,""
1999,1999,"FR30","Nord - Pas-de-Calais","Total","From 15 to 64 years","Percentage",50.9,""
1999,1999,"FR41","Lorraine","Total","From 15 to 64 years","Percentage",58.5,""
1999,1999,"FR42","Alsace","Total","From 15 to 64 years","Percentage",65.6,""
1999,1999,"FR43","Franche-Comté","Total","From 15 to 64 years","Percentage",62.4,""
1999,1999,"FR51","Pays de la Loire","Total","From 15 to 64 years","Percentage",61.9,""
1999,1999,"FR52","Bretagne","Total","From 15 to 64 years","Percentage",61.6,""
1999,1999,"FR53","Poitou-Charentes","Total","From 15 to 64 years","Percentage",62.6,""
1999,1999,"FR61","Aquitaine","Total","From 15 to 64 years","Percentage",60.1,""
1999,1999,"FR62","Midi-Pyrénées","Total","From 15 to 64 years","Percentage",60.9,""
1999,1999,"FR63","Limousin","Total","From 15 to 64 years","Percentage",60.7,""
1999,1999,"FR71","Rhône-Alpes","Total","From 15 to 64 years","Percentage",62.5,""
1999,1999,"FR72","Auvergne","Total","From 15 to 64 years","Percentage",59,""
1999,1999,"FR81","Languedoc-Roussillon","Total","From 15 to 64 years","Percentage",52.2,""
1999,1999,"FR82","Provence-Alpes-Côte d'Azur","Total","From 15 to 64 years","Percentage",55.2,""
1999,1999,"FR83","Corse","Total","From 15 to 64 years","Percentage",42.8,""
1999,1999,"FRA1","Guadeloupe","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"FRA2","Martinique","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"FRA3","Guyane","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"FRA4","La Réunion","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"FR91","Guadeloupe (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"FR92","Martinique (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"FR93","Guyane (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"FR94","Réunion (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"HR03","Jadranska Hrvatska","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"HR04","Kontinentalna Hrvatska","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"ITC1","Piemonte","Total","From 15 to 64 years","Percentage",58.7,""
1999,1999,"ITC2","Valle d'Aosta/Vallée d'Aoste","Total","From 15 to 64 years","Percentage",62.4,""
1999,1999,"ITC3","Liguria","Total","From 15 to 64 years","Percentage",55.2,""
1999,1999,"ITC4","Lombardia","Total","From 15 to 64 years","Percentage",60.5,""
1999,1999,"ITH1","Provincia Autonoma di Bolzano/Bozen","Total","From 15 to 64 years","Percentage",66.3,""
1999,1999,"ITH2","Provincia Autonoma di Trento","Total","From 15 to 64 years","Percentage",60.1,""
1999,1999,"ITH3","Veneto","Total","From 15 to 64 years","Percentage",60.2,""
1999,1999,"ITH4","Friuli-Venezia Giulia","Total","From 15 to 64 years","Percentage",58.6,""
1999,1999,"ITH5","Emilia-Romagna","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"ITI1","Toscana","Total","From 15 to 64 years","Percentage",57.4,""
1999,1999,"ITI2","Umbria","Total","From 15 to 64 years","Percentage",57.2,""
1999,1999,"ITI3","Marche","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"ITI4","Lazio","Total","From 15 to 64 years","Percentage",51.1,""
1999,1999,"ITF1","Abruzzo","Total","From 15 to 64 years","Percentage",51.6,""
1999,1999,"ITF2","Molise","Total","From 15 to 64 years","Percentage",49.1,""
1999,1999,"ITF3","Campania","Total","From 15 to 64 years","Percentage",40.2,""
1999,1999,"ITF4","Puglia","Total","From 15 to 64 years","Percentage",42.4,""
1999,1999,"ITF5","Basilicata","Total","From 15 to 64 years","Percentage",43.8,""
1999,1999,"ITF6","Calabria","Total","From 15 to 64 years","Percentage",38.4,""
1999,1999,"ITG1","Sicilia","Total","From 15 to 64 years","Percentage",39.2,""
1999,1999,"ITG2","Sardegna","Total","From 15 to 64 years","Percentage",44.2,""
1999,1999,"CY00","Kypros","Total","From 15 to 64 years","Percentage",63.7,""
1999,1999,"LV00","Latvija","Total","From 15 to 64 years","Percentage",58.8,""
1999,1999,"LT00","Lietuva","Total","From 15 to 64 years","Percentage",62.6,""
1999,1999,"LU00","Luxembourg","Total","From 15 to 64 years","Percentage",61.6,""
1999,1999,"HU10","Közép-Magyarország","Total","From 15 to 64 years","Percentage",59.6,""
1999,1999,"HU21","Közép-Dunántúl","Total","From 15 to 64 years","Percentage",58.5,""
1999,1999,"HU22","Nyugat-Dunántúl","Total","From 15 to 64 years","Percentage",63,""
1999,1999,"HU23","Dél-Dunántúl","Total","From 15 to 64 years","Percentage",52.7,""
1999,1999,"HU31","Észak-Magyarország","Total","From 15 to 64 years","Percentage",48.1,""
1999,1999,"HU32","Észak-Alföld","Total","From 15 to 64 years","Percentage",48.6,""
1999,1999,"HU33","Dél-Alföld","Total","From 15 to 64 years","Percentage",54.7,""
1999,1999,"MT00","Malta","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"NL11","Groningen","Total","From 15 to 64 years","Percentage",66.4,""
1999,1999,"NL12","Friesland (NL)","Total","From 15 to 64 years","Percentage",70.1,""
1999,1999,"NL13","Drenthe","Total","From 15 to 64 years","Percentage",66.1,""
1999,1999,"NL21","Overijssel","Total","From 15 to 64 years","Percentage",70.5,""
1999,1999,"NL22","Gelderland","Total","From 15 to 64 years","Percentage",71.2,""
1999,1999,"NL23","Flevoland","Total","From 15 to 64 years","Percentage",72.6,""
1999,1999,"NL31","Utrecht","Total","From 15 to 64 years","Percentage",73.9,""
1999,1999,"NL32","Noord-Holland","Total","From 15 to 64 years","Percentage",71.5,""
1999,1999,"NL33","Zuid-Holland","Total","From 15 to 64 years","Percentage",70.9,""
1999,1999,"NL34","Zeeland","Total","From 15 to 64 years","Percentage",68.7,""
1999,1999,"NL41","Noord-Brabant","Total","From 15 to 64 years","Percentage",72,""
1999,1999,"NL42","Limburg (NL)","Total","From 15 to 64 years","Percentage",69.6,""
1999,1999,"AT11","Burgenland (AT)","Total","From 15 to 64 years","Percentage",67.4,""
1999,1999,"AT12","Niederösterreich","Total","From 15 to 64 years","Percentage",68.4,""
1999,1999,"AT13","Wien","Total","From 15 to 64 years","Percentage",69.3,""
1999,1999,"AT21","Kärnten","Total","From 15 to 64 years","Percentage",64.8,""
1999,1999,"AT22","Steiermark","Total","From 15 to 64 years","Percentage",66.7,""
1999,1999,"AT31","Oberösterreich","Total","From 15 to 64 years","Percentage",68.6,""
1999,1999,"AT32","Salzburg","Total","From 15 to 64 years","Percentage",70.7,""
1999,1999,"AT33","Tirol","Total","From 15 to 64 years","Percentage",68.2,""
1999,1999,"AT34","Vorarlberg","Total","From 15 to 64 years","Percentage",68.1,""
1999,1999,"PL11","Lódzkie","Total","From 15 to 64 years","Percentage",59.4,""
1999,1999,"PL12","Mazowieckie","Total","From 15 to 64 years","Percentage",61.6,""
1999,1999,"PL21","Malopolskie","Total","From 15 to 64 years","Percentage",59.9,""
1999,1999,"PL22","Slaskie","Total","From 15 to 64 years","Percentage",54.8,""
1999,1999,"PL31","Lubelskie","Total","From 15 to 64 years","Percentage",58.9,""
1999,1999,"PL32","Podkarpackie","Total","From 15 to 64 years","Percentage",56.8,""
1999,1999,"PL33","Swietokrzyskie","Total","From 15 to 64 years","Percentage",57.6,""
1999,1999,"PL34","Podlaskie","Total","From 15 to 64 years","Percentage",58.8,""
1999,1999,"PL41","Wielkopolskie","Total","From 15 to 64 years","Percentage",59.5,""
1999,1999,"PL42","Zachodniopomorskie","Total","From 15 to 64 years","Percentage",53.8,""
1999,1999,"PL43","Lubuskie","Total","From 15 to 64 years","Percentage",51.9,""
1999,1999,"PL51","Dolnoslaskie","Total","From 15 to 64 years","Percentage",56.1,""
1999,1999,"PL52","Opolskie","Total","From 15 to 64 years","Percentage",54.7,""
1999,1999,"PL61","Kujawsko-Pomorskie","Total","From 15 to 64 years","Percentage",56.2,""
1999,1999,"PL62","Warminsko-Mazurskie","Total","From 15 to 64 years","Percentage",51.7,""
1999,1999,"PL63","Pomorskie","Total","From 15 to 64 years","Percentage",57.3,""
1999,1999,"PT11","Norte","Total","From 15 to 64 years","Percentage",67.4,""
1999,1999,"PT15","Algarve","Total","From 15 to 64 years","Percentage",68.1,""
1999,1999,"PT16","Centro (PT)","Total","From 15 to 64 years","Percentage",70.6,""
1999,1999,"PT17","Área Metropolitana de Lisboa","Total","From 15 to 64 years","Percentage",66.4,""
1999,1999,"PT18","Alentejo","Total","From 15 to 64 years","Percentage",63.4,""
1999,1999,"PT20","Região Autónoma dos Açores (PT)","Total","From 15 to 64 years","Percentage",59.9,""
1999,1999,"PT30","Região Autónoma da Madeira (PT)","Total","From 15 to 64 years","Percentage",64.5,""
1999,1999,"RO11","Nord-Vest","Total","From 15 to 64 years","Percentage",64,""
1999,1999,"RO12","Centru","Total","From 15 to 64 years","Percentage",61.8,""
1999,1999,"RO21","Nord-Est","Total","From 15 to 64 years","Percentage",67.9,""
1999,1999,"RO22","Sud-Est","Total","From 15 to 64 years","Percentage",60.8,""
1999,1999,"RO31","Sud - Muntenia","Total","From 15 to 64 years","Percentage",67.5,""
1999,1999,"RO32","Bucuresti - Ilfov","Total","From 15 to 64 years","Percentage",62,""
1999,1999,"RO41","Sud-Vest Oltenia","Total","From 15 to 64 years","Percentage",70.6,""
1999,1999,"RO42","Vest","Total","From 15 to 64 years","Percentage",63.9,""
1999,1999,"SI03","Vzhodna Slovenija","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"SI01","Vzhodna Slovenija (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"SI04","Zahodna Slovenija","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"SI02","Zahodna Slovenija (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"SK01","Bratislavský kraj","Total","From 15 to 64 years","Percentage",70.4,"b"
1999,1999,"SK02","Západné Slovensko","Total","From 15 to 64 years","Percentage",57.9,"b"
1999,1999,"SK03","Stredné Slovensko","Total","From 15 to 64 years","Percentage",56.8,"b"
1999,1999,"SK04","Východné Slovensko","Total","From 15 to 64 years","Percentage",53.9,"b"
1999,1999,"FI19","Länsi-Suomi","Total","From 15 to 64 years","Percentage",66.5,""
1999,1999,"FI1B","Helsinki-Uusimaa","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"FI1C","Etelä-Suomi","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"FI1D","Pohjois- ja Itä-Suomi","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"FI20","Åland","Total","From 15 to 64 years","Percentage",72.7,""
1999,1999,"SE11","Stockholm","Total","From 15 to 64 years","Percentage",77.6,""
1999,1999,"SE12","Östra Mellansverige","Total","From 15 to 64 years","Percentage",71.5,""
1999,1999,"SE21","Småland med öarna","Total","From 15 to 64 years","Percentage",73,""
1999,1999,"SE22","Sydsverige","Total","From 15 to 64 years","Percentage",69.5,""
1999,1999,"SE23","Västsverige","Total","From 15 to 64 years","Percentage",71.9,""
1999,1999,"SE31","Norra Mellansverige","Total","From 15 to 64 years","Percentage",68.4,""
1999,1999,"SE32","Mellersta Norrland","Total","From 15 to 64 years","Percentage",69.3,""
1999,1999,"SE33","Övre Norrland","Total","From 15 to 64 years","Percentage",64.7,""
1999,1999,"UKC1","Tees Valley and Durham","Total","From 15 to 64 years","Percentage",62,"b"
1999,1999,"UKC2","Northumberland and Tyne and Wear","Total","From 15 to 64 years","Percentage",61.2,"b"
1999,1999,"UKD1","Cumbria","Total","From 15 to 64 years","Percentage",69,"b"
1999,1999,"UKD3","Greater Manchester","Total","From 15 to 64 years","Percentage",67.9,"b"
1999,1999,"UKD4","Lancashire","Total","From 15 to 64 years","Percentage",71.2,"b"
1999,1999,"UKD6","Cheshire","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"UKD7","Merseyside","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"UKE1","East Yorkshire and Northern Lincolnshire","Total","From 15 to 64 years","Percentage",66.3,"b"
1999,1999,"UKE2","North Yorkshire","Total","From 15 to 64 years","Percentage",74.6,"b"
1999,1999,"UKE3","South Yorkshire","Total","From 15 to 64 years","Percentage",65.9,"b"
1999,1999,"UKE4","West Yorkshire","Total","From 15 to 64 years","Percentage",69.4,"b"
1999,1999,"UKF1","Derbyshire and Nottinghamshire","Total","From 15 to 64 years","Percentage",70.4,"b"
1999,1999,"UKF2","Leicestershire, Rutland and Northamptonshire","Total","From 15 to 64 years","Percentage",75.5,"b"
1999,1999,"UKF3","Lincolnshire","Total","From 15 to 64 years","Percentage",71.4,"b"
1999,1999,"UKG1","Herefordshire, Worcestershire and Warwickshire","Total","From 15 to 64 years","Percentage",75.5,"b"
1999,1999,"UKG2","Shropshire and Staffordshire","Total","From 15 to 64 years","Percentage",73.1,"b"
1999,1999,"UKG3","West Midlands","Total","From 15 to 64 years","Percentage",66.4,"b"
1999,1999,"UKH1","East Anglia","Total","From 15 to 64 years","Percentage",74.5,"b"
1999,1999,"UKH2","Bedfordshire and Hertfordshire","Total","From 15 to 64 years","Percentage",75.6,"b"
1999,1999,"UKH3","Essex","Total","From 15 to 64 years","Percentage",74.1,"b"
1999,1999,"UKI1","Inner London (NUTS 2010)","Total","From 15 to 64 years","Percentage",64.6,"b"
1999,1999,"UKI2","Outer London (NUTS 2010)","Total","From 15 to 64 years","Percentage",72.1,"b"
1999,1999,"UKI3","Inner London - West","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"UKI4","Inner London - East","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"UKI5","Outer London - East and North East","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"UKI6","Outer London - South","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"UKI7","Outer London - West and North West","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","Total","From 15 to 64 years","Percentage",78.9,"b"
1999,1999,"UKJ2","Surrey, East and West Sussex","Total","From 15 to 64 years","Percentage",77,"b"
1999,1999,"UKJ3","Hampshire and Isle of Wight","Total","From 15 to 64 years","Percentage",75.7,"b"
1999,1999,"UKJ4","Kent","Total","From 15 to 64 years","Percentage",73.8,"b"
1999,1999,"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","Total","From 15 to 64 years","Percentage",77.5,"b"
1999,1999,"UKK2","Dorset and Somerset","Total","From 15 to 64 years","Percentage",74.6,"b"
1999,1999,"UKK3","Cornwall and Isles of Scilly","Total","From 15 to 64 years","Percentage",67.3,"b"
1999,1999,"UKK4","Devon","Total","From 15 to 64 years","Percentage",72.6,"b"
1999,1999,"UKL1","West Wales and The Valleys","Total","From 15 to 64 years","Percentage",62.9,"b"
1999,1999,"UKL2","East Wales","Total","From 15 to 64 years","Percentage",68.9,"b"
1999,1999,"UKM2","Eastern Scotland","Total","From 15 to 64 years","Percentage",70.5,"b"
1999,1999,"UKM3","South Western Scotland","Total","From 15 to 64 years","Percentage",62.3,"b"
1999,1999,"UKM5","North Eastern Scotland","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"UKM6","Highlands and Islands","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"UKN0","Northern Ireland (UK)","Total","From 15 to 64 years","Percentage",63.1,"b"
1999,1999,"IS00","Ísland","Total","From 15 to 64 years","Percentage",85.4,""
1999,1999,"NO01","Oslo og Akershus","Total","From 15 to 64 years","Percentage",80.1,""
1999,1999,"NO02","Hedmark og Oppland","Total","From 15 to 64 years","Percentage",75.6,""
1999,1999,"NO03","Sør-Østlandet","Total","From 15 to 64 years","Percentage",77,""
1999,1999,"NO04","Agder og Rogaland","Total","From 15 to 64 years","Percentage",78.2,""
1999,1999,"NO05","Vestlandet","Total","From 15 to 64 years","Percentage",79.3,""
1999,1999,"NO06","Trøndelag","Total","From 15 to 64 years","Percentage",77,""
1999,1999,"NO07","Nord-Norge","Total","From 15 to 64 years","Percentage",74.3,""
1999,1999,"CH01","Région lémanique","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"CH02","Espace Mittelland","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"CH03","Nordwestschweiz","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"CH04","Zürich","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"CH05","Ostschweiz","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"CH06","Zentralschweiz","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"CH07","Ticino","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"MK00","Poranesna jugoslovenska Republika Makedonija","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR10","Istanbul","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR21","Tekirdag, Edirne, Kirklareli","Total","From 15 to 64 years","Percentage",NA,""
1999,1999,"TR22","Balikesir, Çanakkale","Total","From 15 to 64 years","Percentage",NA,""
